entry_hour,trade_count,net_pnl_usd,expectancy_per_trade,win_rate
9.0,4,-117.08072916666879,-29.270182291667197,0.25
10.0,43,-149.61067708334213,-3.479318071705631,0.4418604651162791
11.0,83,-320.9322916666497,-3.866654116465659,0.3132530120481928
12.0,124,-691.259114583363,-5.574670278898089,0.3629032258064516
13.0,88,-734.6015624999927,-8.347745028409008,0.375
14.0,69,-824.0234375,-11.94236865942029,0.391304347826087
15.0,45,-13.488281250010914,-0.29973958333357587,0.26666666666666666
