campaign_variant_name,variant_role,alpha_variant_name,sizing_mode,fixed_contracts,risk_pct,max_contracts,skip_trade_if_too_small,initial_capital_usd,net_pnl_usd,return_pct,cagr_pct,sharpe,sortino,profit_factor,expectancy_usd,nb_trades,win_rate,avg_win_usd,avg_loss_usd,max_drawdown_pct,max_drawdown_usd,annualized_vol_pct,exposure_time_in_market_pct,worst_trade_loss_usd,trades_loss_gt_250_usd,trades_loss_gt_500_usd,worst_day_pnl_usd,max_daily_drawdown_usd,days_below_minus_500_usd,days_below_minus_1000_usd,pass_target_3000_usd_without_breaching_2000_dd,days_to_target_3000_usd,max_trailing_drawdown_observed_usd,max_static_drawdown_observed_usd,signal_attempt_count,entered_trade_count,skip_too_small_count,forced_one_contract_count,avg_contracts_entered,max_contracts_used,avg_contracts_raw,cap_hit_count,cap_hit_rate,avg_contracts,median_contracts,pct_trades_at_1_contract,pct_trades_at_2_contracts,pct_trades_at_3_plus_contracts,nb_skipped_trades,pct_skipped_trades,nb_days_below_minus_250,nb_days_below_minus_500,nb_days_below_minus_1000,nb_trades_below_minus_150,nb_trades_below_minus_250,nb_trades_below_minus_500,days_to_3000_usd_if_reached,prop_score,net_pnl_delta_vs_baseline_usd,cagr_delta_vs_baseline_pct,sharpe_delta_vs_baseline,max_drawdown_delta_vs_baseline_usd
risk_pct_0p0020__max_contracts_6__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.002,6.0,True,50000.0,4432.950000000361,8.865900000000721,4.189450934887673,1.6859672259713552,1.7285441647449356,1.9765282520102723,44.777272727276376,99,0.35353535353535354,256.35571428571683,-70.92968749999571,1.1129999999999565,556.4999999999782,2.5241487108674376,3.3748271092669433,120.0,0,0,-120.0,556.4999999999782,0,0,True,307.0,556.4999999999782,317.7499999999709,99,99,0,0,4.595959595959596,6,15.44537105989539,50,0.5050505050505051,4.595959595959596,6.0,5.05050505050505,14.14141414141414,80.8080808080808,0,0.0,0,0,0,0,0,0,307.0,6.151251677914687,3446.300000000283,3.2408947346135974,0.12376543843317278,402.49999999998295
risk_pct_0p0025__max_contracts_2__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,2.0,True,50000.0,1973.3000000001562,3.9466000000003123,1.8876715578197034,1.5622017875381824,1.203950117780989,1.8008522727273735,19.93232323232481,99,0.35353535353535354,126.78000000000118,-38.4999999999982,0.6159999999999809,307.99999999999045,1.2126269571009878,3.3748271092669433,120.99999999999909,0,0,-120.99999999999909,307.9999999999927,0,0,False,,307.9999999999927,104.34999999999127,99,99,0,0,2.0,2,18.99155318605215,99,1.0,2.0,2.0,0.0,100.0,0.0,0,0.0,0,0,0,0,0,0,,-1.8943279707185186,986.6500000000781,0.9391153575456279,0.0,153.99999999999523
risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,3.0,True,50000.0,3044.3750000002265,6.088750000000453,2.896772052124197,1.7092703757288803,1.4519919458231814,1.9053903345726022,30.751262626264914,99,0.35353535353535354,183.05357142857318,-52.53906249999743,0.8029999999999723,401.49999999998613,1.7098523682971691,3.3748271092669433,120.99999999999909,0,0,-120.99999999999909,401.49999999998545,0,0,True,513.0,401.49999999998545,96.02499999997963,99,99,0,0,2.909090909090909,3,19.155342100490895,90,0.9090909090909091,2.909090909090909,3.0,0.0,9.090909090909092,90.9090909090909,0,0.0,0,0,0,0,0,0,513.0,5.367227793853714,2057.7250000001486,1.9482158518501214,0.1470685881906979,247.4999999999909
risk_pct_0p0025__max_contracts_4__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,4.0,True,50000.0,3792.075000000291,7.584150000000582,3.5949795445266775,1.7098557952930296,1.5185174563528314,1.9149656170829978,38.303787878790814,99,0.35353535353535354,226.75928571428793,-64.75781249999667,0.9899999999999637,494.9999999999818,2.1290637549796423,3.3748271092669433,142.49999999999318,0,0,-142.49999999999318,494.99999999998545,0,0,True,348.0,494.99999999998545,189.52499999997963,99,99,0,0,3.707070707070707,4,19.22736780111966,78,0.7878787878787878,3.707070707070707,4.0,0.0,8.080808080808081,91.91919191919192,0,0.0,0,0,0,0,0,0,348.0,5.543167385879645,2805.425000000213,2.646423344252602,0.14765400775484716,340.9999999999866
risk_pct_0p0025__max_contracts_5__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,5.0,True,50000.0,4488.12500000035,8.9762500000007,4.240461358042724,1.703918528892912,1.5829545163143708,1.931726178119284,45.3345959595995,99,0.35353535353535354,265.8607142857169,-75.26562499999595,1.176999999999955,588.4999999999775,2.528642025390595,3.3748271092669433,142.49999999999318,0,0,-142.49999999999318,588.4999999999782,0,0,True,307.0,588.4999999999782,283.02499999997235,99,99,0,0,4.444444444444445,5,19.302361158125102,73,0.7373737373737373,4.444444444444445,5.0,0.0,8.080808080808081,91.91919191919192,0,0.0,0,0,0,0,0,0,307.0,5.8456722533460805,3501.4750000002723,3.2919051577686487,0.14171674135472956,434.49999999998226
risk_pct_0p0025__max_contracts_6__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,6.0,True,50000.0,4793.025000000401,9.586050000000801,4.521867514058653,1.636608039262377,1.5265854704480468,1.8855473441109782,48.41439393939799,99,0.35353535353535354,291.5864285714315,-84.57031249999531,1.3639999999999464,681.9999999999732,2.8114880836551457,3.3748271092669433,150.0,0,0,-150.0,681.9999999999782,0,0,True,307.0,681.9999999999782,376.52499999997235,99,99,0,0,5.08080808080808,6,19.347391801335746,63,0.6363636363636364,5.08080808080808,6.0,0.0,8.080808080808081,91.91919191919192,0,0.0,0,0,0,1,0,0,307.0,5.3675241177878155,3806.375000000323,3.5733113137845773,0.07440625172419457,527.999999999978
risk_pct_0p0030__max_contracts_2__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.003,2.0,True,50000.0,1973.3000000001562,3.9466000000003123,1.8876715578197034,1.5622017875381824,1.203950117780989,1.8008522727273735,19.93232323232481,99,0.35353535353535354,126.78000000000118,-38.4999999999982,0.6159999999999809,307.99999999999045,1.2126269571009878,3.3748271092669433,120.99999999999909,0,0,-120.99999999999909,307.9999999999927,0,0,False,,307.9999999999927,104.34999999999127,99,99,0,0,2.0,2,22.78986382326258,99,1.0,2.0,2.0,0.0,100.0,0.0,0,0.0,0,0,0,0,0,0,,-1.8943279707185186,986.6500000000781,0.9391153575456279,0.0,153.99999999999523
risk_pct_0p0030__max_contracts_3__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.003,3.0,True,50000.0,3129.35000000023,6.258700000000459,2.9763774151991162,1.6984791868272358,1.426026266216742,1.904436416185082,31.609595959598284,99,0.35353535353535354,188.26714285714462,-54.06249999999736,0.8339999999999644,416.99999999998226,1.7687446648151348,3.3748271092669433,149.99999999999318,0,0,-149.99999999999318,416.99999999998545,0,0,True,503.0,416.99999999998545,96.02499999997963,99,99,0,0,2.9494949494949494,3,23.010927923126943,94,0.9494949494949495,2.9494949494949494,3.0,0.0,5.05050505050505,94.94949494949495,0,0.0,0,0,0,0,0,0,503.0,5.057404227148847,2142.7000000001517,2.0278212149250407,0.13627739928905336,262.99999999998704
risk_pct_0p0030__max_contracts_4__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.003,4.0,True,50000.0,4052.1750000003,8.1043500000006,3.8366855749295548,1.7367246152551663,1.5091896091246508,1.929717792818746,40.93106060606363,99,0.35353535353535354,240.3050000000023,-68.10156249999658,1.039599999999955,519.7999999999774,2.239899156049413,3.3748271092669433,160.0,0,0,-160.0,519.7999999999738,0,0,True,342.0,519.7999999999738,112.4999999999709,99,99,0,0,3.8383838383838382,4,23.16223242375451,88,0.8888888888888888,3.8383838383838382,4.0,0.0,5.05050505050505,94.94949494949495,0,0.0,0,0,0,3,0,0,342.0,5.6343738457660635,3065.5250000002216,2.8881293746554793,0.1745228277169839,365.7999999999822
risk_pct_0p0030__max_contracts_5__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.003,5.0,True,50000.0,4847.375000000363,9.694750000000726,4.571944545257489,1.7518257052095425,1.58788840690017,1.9517720400550977,48.96338383838751,99,0.35353535353535354,284.010714285717,-79.57812499999585,1.2265999999999464,613.2999999999731,2.656360153959339,3.3748271092669433,167.49999999999545,0,0,-167.49999999999545,613.2999999999738,0,0,True,307.0,613.2999999999738,205.9999999999709,99,99,0,0,4.626262626262626,5,23.248719711330207,78,0.7878787878787878,4.626262626262626,5.0,0.0,5.05050505050505,94.94949494949495,0,0.0,0,0,0,4,0,0,307.0,6.057193782295996,3860.725000000285,3.6233883449834137,0.1896239176713601,459.2999999999779
risk_pct_0p0030__max_contracts_6__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.003,6.0,True,50000.0,5543.425000000421,11.086850000000842,5.211017754862879,1.7422892362317954,1.6330768055148701,1.9614820917527918,55.994191919196176,99,0.35353535353535354,323.112142857146,-90.08593749999514,1.4135999999999376,706.7999999999688,3.0544228187451212,3.3748271092669433,167.49999999999545,0,0,-167.49999999999545,706.7999999999665,0,0,True,282.0,706.7999999999665,299.4999999999636,99,99,0,0,5.363636363636363,6,23.33871173973672,73,0.7373737373737373,5.363636363636363,6.0,0.0,5.05050505050505,94.94949494949495,0,0.0,0,0,0,7,0,0,282.0,6.348901042029539,4556.775000000343,4.262461554588803,0.18008744869361304,552.7999999999736
risk_pct_0p0035__max_contracts_2__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0035,2.0,True,50000.0,1973.3000000001562,3.9466000000003123,1.8876715578197034,1.5622017875381824,1.203950117780989,1.8008522727273735,19.93232323232481,99,0.35353535353535354,126.78000000000118,-38.4999999999982,0.6159999999999809,307.99999999999045,1.2126269571009878,3.3748271092669433,120.99999999999909,0,0,-120.99999999999909,307.9999999999927,0,0,False,,307.9999999999927,104.34999999999127,99,99,0,0,2.0,2,26.588174460473013,99,1.0,2.0,2.0,0.0,100.0,0.0,0,0.0,0,0,0,0,0,0,,-1.8943279707185186,986.6500000000781,0.9391153575456279,0.0,153.99999999999523
risk_pct_0p0035__max_contracts_3__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0035,3.0,True,50000.0,2959.950000000234,5.919900000000468,2.8176166329040964,1.562201787538183,1.2039501177809895,1.8008522727273737,29.89848484848721,99,0.35353535353535354,190.17000000000175,-57.7499999999973,0.9239999999999714,461.9999999999857,1.8189404356514813,3.3748271092669433,181.49999999999864,0,0,-181.49999999999864,461.99999999998545,0,0,False,,461.99999999998545,156.52499999997963,99,99,0,0,3.0,3,26.79843617184381,99,1.0,3.0,3.0,0.0,0.0,100.0,0,0.0,0,0,0,4,0,0,,-2.184794637385031,1973.300000000156,1.8690604326300209,6.661338147750939e-16,307.99999999999045
risk_pct_0p0035__max_contracts_4__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0035,4.0,True,50000.0,4066.5500000003067,8.133100000000614,3.8500264427022257,1.6699490653456828,1.3773764228133223,1.876034037053103,41.076262626265724,99,0.35353535353535354,248.81571428571667,-72.53124999999649,1.1109999999999627,555.4999999999814,2.337728785274168,3.3748271092669433,189.9999999999909,0,0,-189.9999999999909,555.4999999999782,0,0,True,342.0,555.4999999999782,148.19999999997526,99,99,0,0,3.9292929292929295,4,27.035956895321537,92,0.9292929292929293,3.9292929292929295,4.0,0.0,0.0,100.0,0,0.0,0,0,0,8,0,0,342.0,4.921163862704354,3079.900000000229,2.90147024242815,0.10774727780750037,401.49999999998613
risk_pct_0p0035__max_contracts_5__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0035,5.0,True,50000.0,4921.350000000374,9.842700000000749,4.640062474852091,1.688923296975887,1.4301044387739805,1.8880097437749221,49.71060606060984,99,0.35353535353535354,298.95285714286,-86.59374999999571,1.297999999999954,648.999999999977,2.7973419565351714,3.3748271092669433,200.0,0,0,-200.0,648.9999999999782,0,0,True,282.0,648.9999999999782,139.8749999999709,99,99,0,0,4.797979797979798,5,27.2056700769146,85,0.8585858585858586,4.797979797979798,5.0,0.0,0.0,100.0,0,0.0,0,0,0,11,0,0,282.0,5.410069890928304,3934.7000000002963,3.691506274578016,0.12672150943770455,494.9999999999818
risk_pct_0p0035__max_contracts_6__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0035,6.0,True,50000.0,5750.050000000437,11.500100000000874,5.399931222671195,1.72059384606123,1.5257353344865816,1.9210395643121467,58.08131313131754,99,0.35353535353535354,342.65857142857476,-97.546874999995,1.4849999999999455,742.4999999999727,3.2082225637601054,3.3748271092669433,200.0,0,0,-200.0,742.4999999999709,0,0,True,282.0,742.4999999999709,233.37499999996362,99,99,0,0,5.575757575757576,6,27.315471060056474,77,0.7777777777777778,5.575757575757576,6.0,0.0,0.0,100.0,0,0.0,0,0,0,15,0,0,282.0,6.0022648715177915,4763.400000000359,4.451375022397119,0.1583920585230476,588.4999999999775
risk_pct_0p0040__max_contracts_2__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.004,2.0,True,50000.0,1973.3000000001562,3.9466000000003123,1.8876715578197034,1.5622017875381824,1.203950117780989,1.8008522727273735,19.93232323232481,99,0.35353535353535354,126.78000000000118,-38.4999999999982,0.6159999999999809,307.99999999999045,1.2126269571009878,3.3748271092669433,120.99999999999909,0,0,-120.99999999999909,307.9999999999927,0,0,False,,307.9999999999927,104.34999999999127,99,99,0,0,2.0,2,30.38648509768344,99,1.0,2.0,2.0,0.0,100.0,0.0,0,0.0,0,0,0,0,0,0,,-1.8943279707185186,986.6500000000781,0.9391153575456279,0.0,153.99999999999523
risk_pct_0p0040__max_contracts_3__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.004,3.0,True,50000.0,2959.950000000234,5.919900000000468,2.8176166329040964,1.562201787538183,1.2039501177809895,1.8008522727273737,29.89848484848721,99,0.35353535353535354,190.17000000000175,-57.7499999999973,0.9239999999999714,461.9999999999857,1.8189404356514813,3.3748271092669433,181.49999999999864,0,0,-181.49999999999864,461.99999999998545,0,0,False,,461.99999999998545,156.52499999997963,99,99,0,0,3.0,3,30.62678419639293,99,1.0,3.0,3.0,0.0,0.0,100.0,0,0.0,0,0,0,4,0,0,,-2.184794637385031,1973.300000000156,1.8690604326300209,6.661338147750939e-16,307.99999999999045
risk_pct_0p0040__max_contracts_4__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.004,4.0,True,50000.0,4116.000000000308,8.232000000000617,3.8959050326226707,1.6652964737193745,1.3700743983333894,1.8772378516625126,41.57575757576069,99,0.35353535353535354,251.6571428571452,-73.31249999999645,1.1119999999999528,555.9999999999764,2.3727666889098065,3.3748271092669433,199.9999999999909,0,0,-199.9999999999909,555.9999999999782,0,0,True,307.0,555.9999999999782,148.19999999997526,99,99,0,0,3.9494949494949494,4,30.921536329545393,94,0.9494949494949495,3.9494949494949494,4.0,0.0,0.0,100.0,0,0.0,0,0,0,9,0,0,307.0,4.869889421158769,3129.3500000002305,2.9473488323485952,0.10309468618119211,401.9999999999811
risk_pct_0p0040__max_contracts_5__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.004,5.0,True,50000.0,5187.075000000378,10.374150000000757,4.884358043278025,1.7342395953357164,1.4910068370889658,1.9278374027368987,52.39469696970079,99,0.35353535353535354,307.9307142857171,-87.35156249999568,1.297999999999954,648.999999999977,2.8713402769681355,3.3748271092669433,200.0,0,0,-200.0,648.9999999999782,0,0,True,282.0,648.9999999999782,139.8749999999709,99,99,0,0,4.858585858585859,5,31.183598592647378,90,0.9090909090909091,4.858585858585859,5.0,0.0,0.0,100.0,0,0.0,0,0,0,11,0,0,282.0,5.900318786007798,4200.4250000003,3.93580184300395,0.17203780779753397,494.9999999999818
risk_pct_0p0040__max_contracts_6__skip_trade_if_too_small_true,grid,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.004,6.0,True,50000.0,5919.275000000445,11.83855000000089,5.554381155402854,1.7185856672097573,1.4965868128510025,1.9165802105916292,59.79065656566107,99,0.35353535353535354,353.6364285714319,-100.9062499999949,1.4849999999999455,742.4999999999727,3.3065002859161305,3.3748271092669433,233.99999999999181,0,0,-233.99999999999181,742.4999999999709,0,0,True,279.0,742.4999999999709,233.37499999996362,99,99,0,0,5.686868686868687,6,31.29137605686178,81,0.8181818181818182,5.686868686868687,6.0,0.0,0.0,100.0,0,0.0,0,0,0,15,0,0,279.0,5.881873668296802,4932.625000000367,4.605824955128779,0.15638387967157485,588.4999999999775
