session_date,daily_pnl_usd,daily_gross_pnl_usd,daily_fees_usd,daily_trade_count,daily_loss_count,equity,peak_equity,drawdown_usd,drawdown_pct,green_day,variant_name,phase,daily_return
2026-03-18,0.0,0.0,0.0,0.0,0.0,91939.5,92642.5,-703.0,0.007588309900963381,False,single_14_60,oos,0.0
2026-03-19,0.0,0.0,0.0,0.0,0.0,91939.5,92642.5,-703.0,0.007588309900963381,False,single_14_60,oos,0.0
2019-05-06,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,0.0,0.0,False,single_16_60,is,0.0
2019-05-07,57.5,60.0,2.5,1.0,0.0,50057.5,50057.5,0.0,0.0,True,single_16_60,is,0.00115
2019-05-08,0.0,0.0,0.0,0.0,0.0,50057.5,50057.5,0.0,0.0,False,single_16_60,is,0.0
2019-05-09,-136.0,-133.5,2.5,1.0,1.0,49921.5,50057.5,-136.0,0.002716875593067972,False,single_16_60,is,-0.00272
2019-05-10,0.0,0.0,0.0,0.0,0.0,49921.5,50057.5,-136.0,0.002716875593067972,False,single_16_60,is,0.0
2019-05-13,345.0,357.5,12.5,1.0,0.0,50266.5,50266.5,0.0,0.0,True,single_16_60,is,0.0069
2019-05-14,0.0,0.0,0.0,0.0,0.0,50266.5,50266.5,0.0,0.0,False,single_16_60,is,0.0
2019-05-15,0.0,0.0,0.0,0.0,0.0,50266.5,50266.5,0.0,0.0,False,single_16_60,is,0.0
2019-05-16,0.0,0.0,0.0,0.0,0.0,50266.5,50266.5,0.0,0.0,False,single_16_60,is,0.0
2019-05-17,0.0,0.0,0.0,0.0,0.0,50266.5,50266.5,0.0,0.0,False,single_16_60,is,0.0
2019-05-20,-166.5,-159.0,7.5,1.0,1.0,50100.0,50266.5,-166.5,0.0033123452000835547,False,single_16_60,is,-0.00333
2019-05-21,0.0,0.0,0.0,0.0,0.0,50100.0,50266.5,-166.5,0.0033123452000835547,False,single_16_60,is,0.0
2019-05-22,0.0,0.0,0.0,0.0,0.0,50100.0,50266.5,-166.5,0.0033123452000835547,False,single_16_60,is,0.0
2019-05-23,0.0,0.0,0.0,0.0,0.0,50100.0,50266.5,-166.5,0.0033123452000835547,False,single_16_60,is,0.0
2019-05-24,0.0,0.0,0.0,0.0,0.0,50100.0,50266.5,-166.5,0.0033123452000835547,False,single_16_60,is,0.0
2019-05-27,0.0,0.0,0.0,0.0,0.0,50100.0,50266.5,-166.5,0.0033123452000835547,False,single_16_60,is,0.0
2019-05-28,0.0,0.0,0.0,0.0,0.0,50100.0,50266.5,-166.5,0.0033123452000835547,False,single_16_60,is,0.0
2019-05-29,0.0,0.0,0.0,0.0,0.0,50100.0,50266.5,-166.5,0.0033123452000835547,False,single_16_60,is,0.0
2019-05-30,0.0,0.0,0.0,0.0,0.0,50100.0,50266.5,-166.5,0.0033123452000835547,False,single_16_60,is,0.0
2019-05-31,0.0,0.0,0.0,0.0,0.0,50100.0,50266.5,-166.5,0.0033123452000835547,False,single_16_60,is,0.0
2019-06-03,119.5,122.0,2.5,1.0,0.0,50219.5,50266.5,-47.0,0.0009350163627863488,True,single_16_60,is,0.00239
2019-06-04,0.0,0.0,0.0,0.0,0.0,50219.5,50266.5,-47.0,0.0009350163627863488,False,single_16_60,is,0.0
2019-06-05,0.0,0.0,0.0,0.0,0.0,50219.5,50266.5,-47.0,0.0009350163627863488,False,single_16_60,is,0.0
2019-06-06,0.0,0.0,0.0,0.0,0.0,50219.5,50266.5,-47.0,0.0009350163627863488,False,single_16_60,is,0.0
2019-06-07,0.0,0.0,0.0,0.0,0.0,50219.5,50266.5,-47.0,0.0009350163627863488,False,single_16_60,is,0.0
2019-06-10,0.0,0.0,0.0,0.0,0.0,50219.5,50266.5,-47.0,0.0009350163627863488,False,single_16_60,is,0.0
2019-06-11,0.0,0.0,0.0,0.0,0.0,50219.5,50266.5,-47.0,0.0009350163627863488,False,single_16_60,is,0.0
2019-06-12,0.0,0.0,0.0,0.0,0.0,50219.5,50266.5,-47.0,0.0009350163627863488,False,single_16_60,is,0.0
2019-06-13,0.0,0.0,0.0,0.0,0.0,50219.5,50266.5,-47.0,0.0009350163627863488,False,single_16_60,is,0.0
2019-06-14,0.0,0.0,0.0,0.0,0.0,50219.5,50266.5,-47.0,0.0009350163627863488,False,single_16_60,is,0.0
2019-06-17,0.0,0.0,0.0,0.0,0.0,50219.5,50266.5,-47.0,0.0009350163627863488,False,single_16_60,is,0.0
2019-06-18,-180.0,-175.0,5.0,1.0,1.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,-0.0036
2019-06-19,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-06-20,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-06-24,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-06-25,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-06-26,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-06-27,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-06-28,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-02,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-03,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-04,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-05,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-08,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-09,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-10,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-11,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-15,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-16,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-17,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-18,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-19,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-22,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-23,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-24,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-25,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-26,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-29,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-30,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-07-31,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,50039.5,50266.5,-227.0,0.004515930092606408,False,single_16_60,is,0.0
2019-08-02,102.0,109.5,7.5,1.0,0.0,50141.5,50266.5,-125.0,0.002486745645708374,True,single_16_60,is,0.00204
2019-08-05,0.0,0.0,0.0,0.0,0.0,50141.5,50266.5,-125.0,0.002486745645708374,False,single_16_60,is,0.0
2019-08-06,-374.0,-364.0,10.0,1.0,1.0,49767.5,50266.5,-499.0,0.00992708861766783,False,single_16_60,is,-0.00748
2019-08-07,792.0,802.0,10.0,1.0,0.0,50559.5,50559.5,0.0,0.0,True,single_16_60,is,0.01584
2019-08-08,0.0,0.0,0.0,0.0,0.0,50559.5,50559.5,0.0,0.0,False,single_16_60,is,0.0
2019-08-09,0.0,0.0,0.0,0.0,0.0,50559.5,50559.5,0.0,0.0,False,single_16_60,is,0.0
2019-08-12,0.0,0.0,0.0,0.0,0.0,50559.5,50559.5,0.0,0.0,False,single_16_60,is,0.0
2019-08-13,0.0,0.0,0.0,0.0,0.0,50559.5,50559.5,0.0,0.0,False,single_16_60,is,0.0
2019-08-14,603.0,610.5,7.5,1.0,0.0,51162.5,51162.5,0.0,0.0,True,single_16_60,is,0.01206
2019-08-15,0.0,0.0,0.0,0.0,0.0,51162.5,51162.5,0.0,0.0,False,single_16_60,is,0.0
2019-08-16,0.0,0.0,0.0,0.0,0.0,51162.5,51162.5,0.0,0.0,False,single_16_60,is,0.0
2019-08-19,0.0,0.0,0.0,0.0,0.0,51162.5,51162.5,0.0,0.0,False,single_16_60,is,0.0
2019-08-20,0.0,0.0,0.0,0.0,0.0,51162.5,51162.5,0.0,0.0,False,single_16_60,is,0.0
2019-08-21,0.0,0.0,0.0,0.0,0.0,51162.5,51162.5,0.0,0.0,False,single_16_60,is,0.0
2019-08-22,0.0,0.0,0.0,0.0,0.0,51162.5,51162.5,0.0,0.0,False,single_16_60,is,0.0
2019-08-23,-125.0,-122.5,2.5,1.0,1.0,51037.5,51162.5,-125.0,0.002443195699975568,False,single_16_60,is,-0.0025
2019-08-26,0.0,0.0,0.0,0.0,0.0,51037.5,51162.5,-125.0,0.002443195699975568,False,single_16_60,is,0.0
2019-08-27,0.0,0.0,0.0,0.0,0.0,51037.5,51162.5,-125.0,0.002443195699975568,False,single_16_60,is,0.0
2019-08-28,0.0,0.0,0.0,0.0,0.0,51037.5,51162.5,-125.0,0.002443195699975568,False,single_16_60,is,0.0
2019-08-29,0.0,0.0,0.0,0.0,0.0,51037.5,51162.5,-125.0,0.002443195699975568,False,single_16_60,is,0.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,51037.5,51162.5,-125.0,0.002443195699975568,False,single_16_60,is,0.0
2019-09-02,0.0,0.0,0.0,0.0,0.0,51037.5,51162.5,-125.0,0.002443195699975568,False,single_16_60,is,0.0
2019-09-03,-2.5,0.0,2.5,1.0,1.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,-5e-05
2019-09-04,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-05,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-06,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-09,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-10,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-11,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-12,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-13,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-16,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-17,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-18,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-19,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-23,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-24,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-25,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-26,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-27,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-09-30,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-10-02,0.0,0.0,0.0,0.0,0.0,51035.0,51162.5,-127.5,0.0024920596139750796,False,single_16_60,is,0.0
2019-10-03,-153.5,-151.0,2.5,1.0,1.0,50881.5,51162.5,-281.0,0.005492303933545077,False,single_16_60,is,-0.00307
2019-10-04,276.0,286.0,10.0,1.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,True,single_16_60,is,0.00552
2019-10-07,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-08,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-09,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-10,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-11,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-14,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-15,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-16,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-17,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-18,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-21,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-22,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-23,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-24,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-25,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-28,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-29,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-30,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-10-31,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-04,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-05,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-06,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-07,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-08,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-11,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-12,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-13,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-14,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-15,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-18,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-19,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-20,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-21,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-22,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-25,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-26,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-27,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-28,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-11-29,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-12-02,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-12-03,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-12-04,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-12-05,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-12-06,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-12-09,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-12-10,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-12-11,0.0,0.0,0.0,0.0,0.0,51157.5,51162.5,-5.0,9.772782799902272e-05,False,single_16_60,is,0.0
2019-12-12,-28.5,-26.0,2.5,1.0,1.0,51129.0,51162.5,-33.5,0.0006547764475934522,False,single_16_60,is,-0.00057
2019-12-13,-22.5,-15.0,7.5,1.0,1.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,-0.00045
2019-12-16,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2019-12-17,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2019-12-18,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2019-12-19,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2019-12-23,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2019-12-24,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2019-12-26,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2019-12-27,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2019-12-30,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-09,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-16,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-20,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-24,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-27,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-29,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-30,0.0,0.0,0.0,0.0,0.0,51106.5,51162.5,-56.0,0.0010945516735890546,False,single_16_60,is,0.0
2020-01-31,774.0,784.0,10.0,1.0,0.0,51880.5,51880.5,0.0,0.0,True,single_16_60,is,0.01548
2020-02-03,0.0,0.0,0.0,0.0,0.0,51880.5,51880.5,0.0,0.0,False,single_16_60,is,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,51880.5,51880.5,0.0,0.0,False,single_16_60,is,0.0
2020-02-05,-94.0,-84.0,10.0,1.0,1.0,51786.5,51880.5,-94.0,0.0018118560923661106,False,single_16_60,is,-0.00188
2020-02-06,0.0,0.0,0.0,0.0,0.0,51786.5,51880.5,-94.0,0.0018118560923661106,False,single_16_60,is,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,51786.5,51880.5,-94.0,0.0018118560923661106,False,single_16_60,is,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,51786.5,51880.5,-94.0,0.0018118560923661106,False,single_16_60,is,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,51786.5,51880.5,-94.0,0.0018118560923661106,False,single_16_60,is,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,51786.5,51880.5,-94.0,0.0018118560923661106,False,single_16_60,is,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,51786.5,51880.5,-94.0,0.0018118560923661106,False,single_16_60,is,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,51786.5,51880.5,-94.0,0.0018118560923661106,False,single_16_60,is,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,51786.5,51880.5,-94.0,0.0018118560923661106,False,single_16_60,is,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,51786.5,51880.5,-94.0,0.0018118560923661106,False,single_16_60,is,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,51786.5,51880.5,-94.0,0.0018118560923661106,False,single_16_60,is,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,51786.5,51880.5,-94.0,0.0018118560923661106,False,single_16_60,is,0.0
2020-02-21,36.5,39.0,2.5,1.0,0.0,51823.0,51880.5,-57.5,0.0011083162267133122,True,single_16_60,is,0.00073
2020-02-24,0.0,0.0,0.0,0.0,0.0,51823.0,51880.5,-57.5,0.0011083162267133122,False,single_16_60,is,0.0
2020-02-25,405.0,407.5,2.5,1.0,0.0,52228.0,52228.0,0.0,0.0,True,single_16_60,is,0.0081
2020-02-26,-277.0,-274.5,2.5,1.0,1.0,51951.0,52228.0,-277.0,0.005303668530290266,False,single_16_60,is,-0.00554
2020-02-27,-248.0,-245.5,2.5,1.0,1.0,51703.0,52228.0,-525.0,0.010052079344412958,False,single_16_60,is,-0.00496
2020-02-28,0.0,0.0,0.0,0.0,0.0,51703.0,52228.0,-525.0,0.010052079344412958,False,single_16_60,is,0.0
