session_date,daily_pnl_usd,daily_trade_count,equity,peak_equity,drawdown_usd,drawdown_pct
2019-05-07,345.0,1.0,50345.0,50345.0,0.0,0.0
2019-05-09,-680.0,1.0,49665.0,50345.0,-680.0,-0.013506803058893634
2019-05-13,345.0,1.0,50010.0,50345.0,-335.0,-0.006654086801072599
2019-05-20,-333.0,1.0,49677.0,50345.0,-668.0,-0.01326844771079551
2019-06-03,478.0,1.0,50155.0,50345.0,-190.0,-0.00377395967822028
2019-06-18,-180.0,1.0,49975.0,50345.0,-370.0,-0.007349289899692124
2019-08-02,238.0,1.0,50213.0,50345.0,-132.0,-0.0026219088290793525
2019-08-06,-748.0,1.0,49465.0,50345.0,-880.0,-0.01747939219386235
2019-08-07,792.0,1.0,50257.0,50345.0,-88.0,-0.0017479392193862349
2019-08-13,-73.5,1.0,50183.5,50345.0,-161.5,-0.0032078657264872383
2019-08-14,1407.0,1.0,51590.5,51590.5,0.0,0.0
2019-08-23,-750.0,1.0,50840.5,51590.5,-750.0,-0.014537560209728535
2019-09-03,-12.5,1.0,50828.0,51590.5,-762.5,-0.014779852879890677
2019-10-03,-614.0,1.0,50214.0,51590.5,-1376.5,-0.026681268838255105
2019-10-04,552.0,1.0,50766.0,51590.5,-824.5,-0.015981624523894903
2019-12-12,-85.5,1.0,50680.5,51590.5,-910.0,-0.017638906387803955
2019-12-13,-45.0,1.0,50635.5,51590.5,-955.0,-0.018511160000387668
2020-01-31,774.0,1.0,51409.5,51590.5,-181.0,-0.00350839786394782
2020-02-05,-94.0,1.0,51315.5,51590.5,-275.0,-0.00533043874356713
2020-02-21,73.0,1.0,51388.5,51590.5,-202.0,-0.0039154495498202185
2020-02-25,1215.0,1.0,52603.5,52603.5,0.0,0.0
2020-02-26,-554.0,1.0,52049.5,52603.5,-554.0,-0.010531618618532987
2020-02-27,-744.0,1.0,51305.5,52603.5,-1298.0,-0.024675164200100755
2020-03-04,795.0,1.0,52100.5,52603.5,-503.0,-0.00956210138108681
2020-03-05,-674.0,1.0,51426.5,52603.5,-1177.0,-0.02237493702890492
2020-03-06,-703.5,1.0,50723.0,52603.5,-1880.5,-0.03574857186308896
2020-03-10,-691.5,1.0,50031.5,52603.5,-2572.0,-0.048894084994344486
2020-03-11,1167.0,1.0,51198.5,52603.5,-1405.0,-0.026709249384546656
2020-03-24,-700.5,1.0,50498.0,52603.5,-2105.5,-0.04002585379299856
2020-03-27,-510.0,1.0,49988.0,52603.5,-2615.5,-0.04972102616746034
2020-03-30,1400.0,1.0,51388.0,52603.5,-1215.5,-0.02310682749246723
2020-03-31,-652.0,1.0,50736.0,52603.5,-1867.5,-0.03550144001824974
2020-04-01,-614.0,1.0,50122.0,52603.5,-2481.5,-0.047173667151425284
2020-04-02,528.0,1.0,50650.0,52603.5,-1953.5,-0.037136312222570744
2020-04-03,282.0,1.0,50932.0,52603.5,-1671.5,-0.0317754522037507
2020-04-06,1311.0,1.0,52243.0,52603.5,-360.5,-0.006853156158810726
2020-04-07,446.0,1.0,52689.0,52689.0,0.0,0.0
2020-04-08,-624.0,1.0,52065.0,52689.0,-624.0,-0.011843079200592153
2020-04-09,-54.0,1.0,52011.0,52689.0,-678.0,-0.012867961054489552
2020-04-13,-684.0,1.0,51327.0,52689.0,-1362.0,-0.02584979787052326
2020-04-14,283.0,1.0,51610.0,52689.0,-1079.0,-0.020478657784357267
2020-04-16,-650.0,1.0,50960.0,52689.0,-1729.0,-0.03281519861830743
2020-04-17,-301.5,1.0,50658.5,52689.0,-2030.5,-0.03853745563590123
2020-04-20,-635.0,1.0,50023.5,52689.0,-2665.5,-0.050589307065991004
2020-04-21,349.0,1.0,50372.5,52689.0,-2316.5,-0.0439655336028393
2020-04-22,412.5,1.0,50785.0,52689.0,-1904.0,-0.036136574996678626
2020-04-23,-698.0,1.0,50087.0,52689.0,-2602.0,-0.04938412192298203
2020-04-27,-721.0,1.0,49366.0,52689.0,-3323.0,-0.06306819260187135
2020-04-28,1162.0,1.0,50528.0,52689.0,-2161.0,-0.04101425344948661
2020-04-29,1436.0,1.0,51964.0,52689.0,-725.0,-0.013759987853252102
2020-04-30,-238.0,1.0,51726.0,52689.0,-963.0,-0.01827705972783693
2020-05-01,-677.5,1.0,51048.5,52689.0,-1640.5,-0.031135531135531136
2020-05-04,688.0,1.0,51736.5,52689.0,-952.5,-0.018077777145134657
2020-05-06,-665.0,1.0,51071.5,52689.0,-1617.5,-0.030699007382945207
