scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,n_days_traded,pct_days_traded,hit_rate,avg_win,avg_loss,stop_hit_rate,target_hit_rate,exposure_time_pct
overall,43417.0,1.0377647186122625,1.2354808564318278,1.1769525940507704,39.32699275362319,-14177.0,1104,1104,0.9857142857142858,0.49184782608695654,531.8167587476979,-437.36096256684493,0.37771739130434784,0.1358695652173913,0.6753113553113553
is,12379.5,0.4326476503208808,0.5055083984498459,1.0698960550608934,15.973548387096773,-14177.0,775,775,0.9847522236340533,0.47096774193548385,519.1575342465753,-431.9829268292683,0.39225806451612905,0.11870967741935484,0.6740787801778907
oos,31037.5,2.3656682729173424,2.906282878387811,1.4547852270812422,94.33890577507599,-6755.5,329,329,0.987987987987988,0.541033434650456,557.7752808988764,-451.9635761589404,0.3434650455927052,0.1762917933130699,0.6782243782243782
