trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,risk_multiplier
57,2020-05-14,short,2,2020-05-14 10:30:00-04:00,8852.25,8976.75,8603.25,2020-05-14 12:55:00-04:00,8977.0,stop,,1.5,750.0,252.0,504.0,504.0,35409.0,0.70818,-124.75,-499.0,-499.0,5.0,-504.0,1.0
58,2020-05-15,long,3,2020-05-15 10:11:00-04:00,9035.75,8943.0,9221.25,2020-05-15 16:00:00-04:00,9138.5,time_exit,,1.5,750.0,188.5,565.5,565.5,54214.5,1.08429,102.75,411.0,616.5,7.5,609.0,1.0
59,2020-05-18,long,5,2020-05-18 10:27:00-04:00,9298.75,9236.0,9424.25,2020-05-18 16:00:00-04:00,9326.25,time_exit,,1.5,750.0,128.5,642.5,642.5,92987.5,1.85975,27.5,110.0,275.0,12.5,262.5,1.0
60,2020-05-19,long,5,2020-05-19 10:02:00-04:00,9384.5,9313.0,9527.5,2020-05-19 15:51:00-04:00,9312.75,stop,,1.5,750.0,146.0,730.0,730.0,93845.0,1.8769,-71.75,-287.0,-717.5,12.5,-730.0,1.0
61,2020-05-21,short,5,2020-05-21 10:05:00-04:00,9439.75,9511.0,9297.25,2020-05-21 23:32:00-04:00,9297.5,target,,1.5,750.0,145.5,727.5,727.5,94397.5,1.88795,142.25,569.0,1422.5,12.5,1410.0,1.0
62,2020-05-27,short,1,2020-05-27 10:02:00-04:00,9270.25,9385.75,9039.25,2020-05-27 14:52:00-04:00,9386.0,stop,,0.75,375.0,234.0,234.0,234.0,18540.5,0.37081,-115.75,-463.0,-231.5,2.5,-234.0,0.5
63,2020-05-28,long,2,2020-05-28 10:09:00-04:00,9464.5,9381.75,9630.0,2020-05-28 21:15:00-04:00,9381.5,stop,,0.75,375.0,168.5,337.0,337.0,37858.0,0.75716,-83.0,-332.0,-332.0,5.0,-337.0,0.5
64,2020-05-29,short,2,2020-05-29 10:09:00-04:00,9410.75,9483.25,9265.75,2020-05-29 14:10:00-04:00,9483.5,stop,,0.75,375.0,148.0,296.0,296.0,37643.0,0.75286,-72.75,-291.0,-291.0,5.0,-296.0,0.5
65,2020-06-01,long,2,2020-06-01 10:06:00-04:00,9572.25,9505.0,9706.75,2020-06-01 16:00:00-04:00,9583.75,time_exit,,0.75,375.0,137.5,275.0,275.0,38289.0,0.76578,11.5,46.0,46.0,5.0,41.0,0.5
66,2020-06-03,long,3,2020-06-03 10:01:00-04:00,9702.25,9650.25,9806.25,2020-06-03 12:09:00-04:00,9650.0,stop,,0.75,375.0,107.0,321.0,321.0,58213.5,1.16427,-52.25,-209.0,-313.5,7.5,-321.0,0.5
67,2020-06-08,short,2,2020-06-08 10:02:00-04:00,9767.0,9829.5,9642.0,2020-06-08 13:21:00-04:00,9829.75,stop,,0.75,375.0,128.0,256.0,256.0,39068.0,0.78136,-62.75,-251.0,-251.0,5.0,-256.0,0.5
68,2020-06-09,long,3,2020-06-09 10:23:00-04:00,9912.25,9851.25,10034.25,2020-06-09 16:00:00-04:00,9962.75,time_exit,,0.75,375.0,125.0,375.0,375.0,59473.5,1.18947,50.5,202.0,303.0,7.5,295.5,0.5
69,2020-06-10,long,3,2020-06-10 10:01:00-04:00,10069.75,10022.5,10164.25,2020-06-10 10:56:00-04:00,10022.25,stop,,0.75,375.0,97.5,292.5,292.5,60418.5,1.20837,-47.5,-190.0,-285.0,7.5,-292.5,0.5
70,2020-06-12,short,1,2020-06-12 10:38:00-04:00,9737.0,9849.5,9512.0,2020-06-12 13:51:00-04:00,9512.25,target,,0.75,375.0,228.0,228.0,228.0,19474.0,0.38948,224.75,899.0,449.5,2.5,447.0,0.5
71,2020-06-15,long,3,2020-06-15 10:04:00-04:00,9602.75,9483.25,9841.75,2020-06-15 19:33:00-04:00,9841.5,target,,1.5,750.0,242.0,726.0,726.0,57616.5,1.15233,238.75,955.0,1432.5,7.5,1425.0,1.0
72,2020-06-16,short,4,2020-06-16 10:46:00-04:00,9928.0,10009.0,9766.0,2020-06-16 16:00:00-04:00,9954.25,time_exit,,1.5,750.0,165.0,660.0,660.0,79424.0,1.58848,-26.25,-105.0,-210.0,10.0,-220.0,1.0
73,2020-06-17,short,5,2020-06-17 10:19:00-04:00,9967.25,10029.25,9843.25,2020-06-17 12:31:00-04:00,10029.5,stop,,1.5,750.0,127.0,635.0,635.0,99672.5,1.99345,-62.25,-249.0,-622.5,12.5,-635.0,1.0
74,2020-06-18,long,7,2020-06-18 10:10:00-04:00,10002.25,9953.5,10099.75,2020-06-18 10:33:00-04:00,9953.25,stop,,1.5,750.0,100.5,703.5,703.5,140031.5,2.80063,-49.0,-196.0,-686.0,17.5,-703.5,1.0
75,2020-06-22,long,7,2020-06-22 10:01:00-04:00,10023.0,9974.75,10119.5,2020-06-22 15:59:00-04:00,10119.25,target,,1.5,750.0,99.5,696.5,696.5,140322.0,2.80644,96.25,385.0,1347.5,17.5,1330.0,1.0
76,2020-06-24,short,2,2020-06-24 10:02:00-04:00,10086.25,10221.75,9815.25,2020-06-24 16:00:00-04:00,10009.25,time_exit,,1.5,750.0,274.0,548.0,548.0,40345.0,0.8069,77.0,308.0,308.0,5.0,303.0,1.0
77,2020-06-26,short,3,2020-06-26 10:03:00-04:00,9988.25,10083.0,9798.75,2020-06-26 16:00:00-04:00,9868.25,time_exit,,1.5,750.0,192.5,577.5,577.5,59929.5,1.19859,120.0,480.0,720.0,7.5,712.5,1.0
78,2020-06-29,long,3,2020-06-29 10:31:00-04:00,9851.75,9728.5,10098.25,2020-06-29 16:00:00-04:00,9959.0,time_exit,,1.5,750.0,249.5,748.5,748.5,59110.5,1.18221,107.25,429.0,643.5,7.5,636.0,1.0
79,2020-06-30,long,3,2020-06-30 10:03:00-04:00,10037.75,9942.5,10228.25,2020-06-30 20:00:00-04:00,10125.75,time_exit,,1.5,750.0,193.5,580.5,580.5,60226.5,1.20453,88.0,352.0,528.0,7.5,520.5,1.0
80,2020-07-01,long,5,2020-07-01 10:26:00-04:00,10196.75,10125.25,10339.75,2020-07-01 16:00:00-04:00,10259.25,time_exit,,1.5,750.0,146.0,730.0,730.0,101967.5,2.03935,62.5,250.0,625.0,12.5,612.5,1.0
81,2020-07-02,short,4,2020-07-02 11:04:00-04:00,10341.75,10420.5,10184.25,2020-07-02 16:00:00-04:00,10337.5,time_exit,,1.5,750.0,160.5,642.0,642.0,82734.0,1.65468,4.25,17.0,34.0,10.0,24.0,1.0
82,2020-07-06,long,2,2020-07-06 10:01:00-04:00,10531.5,10469.25,10656.0,2020-07-06 20:16:00-04:00,10655.75,target,,0.75,375.0,127.5,255.0,255.0,42126.0,0.84252,124.25,497.0,497.0,5.0,492.0,0.5
83,2020-07-07,long,2,2020-07-07 10:12:00-04:00,10636.25,10556.25,10796.25,2020-07-07 15:09:00-04:00,10556.0,stop,,0.75,375.0,163.0,326.0,326.0,42545.0,0.8509,-80.25,-321.0,-321.0,5.0,-326.0,0.5
84,2020-07-08,long,5,2020-07-08 10:13:00-04:00,10636.5,10566.0,10777.5,2020-07-08 11:18:00-04:00,10565.75,stop,,1.5,750.0,144.0,720.0,720.0,106365.0,2.1273,-70.75,-283.0,-707.5,12.5,-720.0,1.0
85,2020-07-09,short,3,2020-07-09 10:18:00-04:00,10688.0,10748.0,10568.0,2020-07-09 11:04:00-04:00,10568.25,target,,0.75,375.0,123.0,369.0,369.0,64128.0,1.28256,119.75,479.0,718.5,7.5,711.0,0.5
86,2020-07-10,short,1,2020-07-10 10:01:00-04:00,10642.25,10749.75,10427.25,2020-07-10 13:07:00-04:00,10750.0,stop,,0.75,375.0,218.0,218.0,218.0,21284.5,0.42569,-107.75,-431.0,-215.5,2.5,-218.0,0.5
87,2020-07-13,long,2,2020-07-13 10:30:00-04:00,10999.25,10929.0,11139.75,2020-07-13 14:03:00-04:00,10928.75,stop,,0.75,375.0,143.5,287.0,287.0,43997.0,0.87994,-70.5,-282.0,-282.0,5.0,-287.0,0.5
88,2020-07-15,short,1,2020-07-15 11:04:00-04:00,10663.0,10767.0,10455.0,2020-07-15 16:00:00-04:00,10689.25,time_exit,,0.75,375.0,211.0,211.0,211.0,21326.0,0.42652,-26.25,-105.0,-52.5,2.5,-55.0,0.5
89,2020-07-16,short,2,2020-07-16 10:02:00-04:00,10533.0,10600.5,10398.0,2020-07-16 13:14:00-04:00,10600.75,stop,,0.75,375.0,138.0,276.0,276.0,42132.0,0.84264,-67.75,-271.0,-271.0,5.0,-276.0,0.5
90,2020-07-17,short,3,2020-07-17 10:25:00-04:00,10557.75,10650.5,10372.25,2020-07-17 14:52:00-04:00,10650.75,stop,,1.5,750.0,188.5,565.5,565.5,63346.5,1.26693,-93.0,-372.0,-558.0,7.5,-565.5,1.0
91,2020-07-20,long,4,2020-07-20 10:05:00-04:00,10697.25,10605.25,10881.25,2020-07-20 14:33:00-04:00,10881.0,target,,1.5,750.0,187.0,748.0,748.0,85578.0,1.71156,183.75,735.0,1470.0,10.0,1460.0,1.0
92,2020-07-21,short,1,2020-07-21 10:11:00-04:00,10898.75,11003.75,10688.75,2020-07-21 16:00:00-04:00,10832.5,time_exit,,0.75,375.0,213.0,213.0,213.0,21797.5,0.43595,66.25,265.0,132.5,2.5,130.0,0.5
93,2020-07-22,short,4,2020-07-22 10:48:00-04:00,10817.75,10896.25,10660.75,2020-07-22 16:00:00-04:00,10843.75,time_exit,,1.5,750.0,160.0,640.0,640.0,86542.0,1.73084,-26.0,-104.0,-208.0,10.0,-218.0,1.0
94,2020-07-23,short,2,2020-07-23 10:14:00-04:00,10798.5,10872.0,10651.5,2020-07-23 12:54:00-04:00,10651.75,target,,0.75,375.0,150.0,300.0,300.0,43194.0,0.86388,146.75,587.0,587.0,5.0,582.0,0.5
95,2020-07-24,long,2,2020-07-24 10:21:00-04:00,10435.5,10300.75,10705.0,2020-07-24 16:00:00-04:00,10471.0,time_exit,,1.5,750.0,272.5,545.0,545.0,41742.0,0.83484,35.5,142.0,142.0,5.0,137.0,1.0
96,2020-07-27,long,3,2020-07-27 10:01:00-04:00,10631.25,10513.0,10867.75,2020-07-27 11:38:00-04:00,10512.75,stop,,1.5,750.0,239.5,718.5,718.5,63787.5,1.27575,-118.5,-474.0,-711.0,7.5,-718.5,1.0
97,2020-07-29,long,7,2020-07-29 10:03:00-04:00,10620.25,10570.25,10720.25,2020-07-29 16:00:00-04:00,10645.5,time_exit,,1.5,750.0,103.0,721.0,721.0,148683.5,2.97367,25.25,101.0,353.5,17.5,336.0,1.0
98,2020-07-30,short,1,2020-07-30 10:21:00-04:00,10525.25,10621.75,10332.25,2020-07-30 11:21:00-04:00,10622.0,stop,,0.75,375.0,196.0,196.0,196.0,21050.5,0.42101,-96.75,-387.0,-193.5,2.5,-196.0,0.5
99,2020-07-31,short,1,2020-07-31 10:09:00-04:00,10774.75,10901.75,10520.75,2020-07-31 16:00:00-04:00,10902.0,stop,,0.75,375.0,257.0,257.0,257.0,21549.5,0.43099,-127.25,-509.0,-254.5,2.5,-257.0,0.5
100,2020-08-03,long,2,2020-08-03 10:02:00-04:00,11063.0,10980.0,11229.0,2020-08-03 16:00:00-04:00,11033.0,time_exit,,0.75,375.0,169.0,338.0,338.0,44252.0,0.88504,-30.0,-120.0,-120.0,5.0,-125.0,0.5
101,2020-08-04,long,2,2020-08-04 10:02:00-04:00,11068.25,11005.75,11193.25,2020-08-04 14:31:00-04:00,11005.5,stop,,0.75,375.0,128.0,256.0,256.0,44273.0,0.88546,-62.75,-251.0,-251.0,5.0,-256.0,0.5
102,2020-08-05,long,3,2020-08-05 10:12:00-04:00,11120.75,11064.0,11234.25,2020-08-05 16:00:00-04:00,11109.0,time_exit,,0.75,375.0,116.5,349.5,349.5,66724.5,1.33449,-11.75,-47.0,-70.5,7.5,-78.0,0.5
103,2020-08-10,short,2,2020-08-10 10:06:00-04:00,11057.75,11147.0,10879.25,2020-08-10 16:00:00-04:00,11086.5,time_exit,,0.75,375.0,181.5,363.0,363.0,44231.0,0.88462,-28.75,-115.0,-115.0,5.0,-120.0,0.5
104,2020-08-11,short,3,2020-08-11 10:08:00-04:00,10950.25,11043.0,10764.75,2020-08-11 11:09:00-04:00,11043.25,stop,,1.5,750.0,188.5,565.5,565.5,65701.5,1.31403,-93.0,-372.0,-558.0,7.5,-565.5,1.0
105,2020-08-12,long,3,2020-08-12 10:08:00-04:00,11068.0,10957.0,11290.0,2020-08-12 16:00:00-04:00,11129.75,time_exit,,1.5,750.0,225.0,675.0,675.0,66408.0,1.32816,61.75,247.0,370.5,7.5,363.0,1.0
106,2020-08-13,long,5,2020-08-13 10:32:00-04:00,11232.0,11163.5,11369.0,2020-08-13 14:21:00-04:00,11163.25,stop,,1.5,750.0,140.0,700.0,700.0,112320.0,2.2464,-68.75,-275.0,-687.5,12.5,-700.0,1.0
