entry_hour,trade_count,net_pnl_usd,expectancy_per_trade,win_rate
9.0,1,68.75,68.75,1.0
11.0,2,-116.25,-58.125,0.0
12.0,2,-99.0625,-49.53125,0.0
13.0,3,196.5000000000009,65.5000000000003,0.6666666666666666
14.0,4,-58.125,-14.53125,0.25
15.0,1,-34.6875,-34.6875,0.0
