session_date,daily_pnl_usd,daily_gross_pnl_usd,daily_fees_usd,daily_trade_count,daily_loss_count,daily_stop_breached,trading_halted,equity,peak_equity,drawdown_usd,green_day,weekday
2025-01-02,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Thursday
2025-01-03,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Friday
2025-01-06,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Monday
2025-01-07,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Tuesday
2025-01-08,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Wednesday
2025-01-10,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Friday
2025-01-13,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Monday
2025-01-14,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Tuesday
2025-01-15,-83.75,-81.25,2.5,1.0,1.0,False,False,49916.25,50000.0,-83.75,False,Wednesday
2025-01-16,-13.75,-11.25,2.5,1.0,1.0,False,False,49902.5,50000.0,-97.5,False,Thursday
2025-01-17,0.0,0.0,0.0,0.0,0.0,False,False,49902.5,50000.0,-97.5,False,Friday
2025-01-20,-41.25,-38.75,2.5,1.0,1.0,False,False,49861.25,50000.0,-138.75,False,Monday
2025-01-21,0.0,0.0,0.0,0.0,0.0,False,False,49861.25,50000.0,-138.75,False,Tuesday
2025-01-22,0.0,0.0,0.0,0.0,0.0,False,False,49861.25,50000.0,-138.75,False,Wednesday
2025-01-23,0.0,0.0,0.0,0.0,0.0,False,False,49861.25,50000.0,-138.75,False,Thursday
2025-01-24,50.0,52.5,2.5,1.0,0.0,False,False,49911.25,50000.0,-88.75,True,Friday
2025-01-27,-67.5,-65.0,2.5,1.0,1.0,False,False,49843.75,50000.0,-156.25,False,Monday
2025-01-28,0.0,0.0,0.0,0.0,0.0,False,False,49843.75,50000.0,-156.25,False,Tuesday
2025-01-29,-62.8125,-60.3125,2.5,1.0,1.0,False,False,49780.9375,50000.0,-219.0625,False,Wednesday
2025-01-30,-46.875,-44.375,2.5,1.0,1.0,False,False,49734.0625,50000.0,-265.9375,False,Thursday
2025-01-31,0.0,0.0,0.0,0.0,0.0,False,False,49734.0625,50000.0,-265.9375,False,Friday
2025-02-03,0.0,0.0,0.0,0.0,0.0,False,False,49734.0625,50000.0,-265.9375,False,Monday
2025-02-04,0.0,0.0,0.0,0.0,0.0,False,False,49734.0625,50000.0,-265.9375,False,Tuesday
2025-02-05,0.0,0.0,0.0,0.0,0.0,False,False,49734.0625,50000.0,-265.9375,False,Wednesday
2025-02-06,82.87499999999909,85.37499999999909,2.5,1.0,0.0,False,False,49816.9375,50000.0,-183.0625,True,Thursday
2025-02-07,0.0,0.0,0.0,0.0,0.0,False,False,49816.9375,50000.0,-183.0625,False,Friday
2025-02-10,0.0,0.0,0.0,0.0,0.0,False,False,49816.9375,50000.0,-183.0625,False,Monday
2025-02-11,0.0,0.0,0.0,0.0,0.0,False,False,49816.9375,50000.0,-183.0625,False,Tuesday
2025-02-12,-53.4375,-50.9375,2.5,1.0,1.0,False,False,49763.5,50000.0,-236.5,False,Wednesday
2025-02-13,-52.5,-50.0,2.5,1.0,1.0,False,False,49711.0,50000.0,-289.0,False,Thursday
2025-02-14,0.0,0.0,0.0,0.0,0.0,False,False,49711.0,50000.0,-289.0,False,Friday
2025-02-17,0.0,0.0,0.0,0.0,0.0,False,False,49711.0,50000.0,-289.0,False,Monday
