entry_hour,trade_count,net_pnl_usd,expectancy_per_trade,win_rate
11.0,1,8.500000000001364,8.500000000001364,1.0
12.0,2,-48.749999999997726,-24.374999999998863,0.0
13.0,6,35.87500000000318,5.979166666667197,0.6666666666666666
14.0,3,-21.874999999995453,-7.291666666665151,0.3333333333333333
15.0,2,6.6249999999990905,3.3124999999995453,0.5
