trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_box_width,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2025-01-15,short,1,2025-01-15 11:35:00-05:00,21283.75,21351.0625,21135.6625,2025-01-15 12:35:00-05:00,21338.25,time_stop,50000.0,,,137.625,137.625,137.625,42567.5,0.85135,-54.5,-218.0,-109.0,2.5,-111.5,vceb_n16_ct15_tr2p2,2025-01-15 11:30:00-05:00,12,60.0,-109.0,11.0,47.354166666666664,89.75,37.5,-60.0,75.0,-120.0,0.5449591280653951,-0.8719346049046321
2,2025-01-16,short,1,2025-01-16 13:30:00-05:00,21343.5,21387.375,21246.975,2025-01-16 14:30:00-05:00,21345.75,time_stop,50000.0,,,90.75,90.75,90.75,42687.0,0.85374,-2.25,-9.0,-4.5,2.5,-7.0,vceb_n16_ct15_tr2p2,2025-01-16 13:25:00-05:00,12,60.0,-4.5,13.0,38.473958333333336,58.5,81.25,-11.5,162.5,-23.0,1.790633608815427,-0.2534435261707989
3,2025-01-17,short,1,2025-01-17 15:05:00-05:00,21599.5,21633.8125,21524.0125,2025-01-17 15:55:00-05:00,21634.0625,stop,50000.0,,,71.625,71.625,71.625,43199.0,0.86398,-34.5625,-138.25,-69.125,2.5,-71.625,vceb_n16_ct15_tr2p2,2025-01-17 15:00:00-05:00,10,50.0,-69.125,15.0,20.177083333333332,45.75,13.0,-39.25,26.0,-78.5,0.36300174520069806,-1.0959860383944153
4,2025-01-20,short,1,2025-01-20 12:25:00-05:00,21668.75,21705.125,21588.725,2025-01-20 12:45:00-05:00,21705.375,stop,50000.0,,,75.75,75.75,75.75,43337.5,0.86675,-36.625,-146.5,-73.25,2.5,-75.75,vceb_n16_ct15_tr2p2,2025-01-20 12:20:00-05:00,4,20.0,-73.25,12.0,26.34375,48.5,45.75,-37.25,91.5,-74.5,1.2079207920792079,-0.9834983498349835
5,2025-01-27,long,1,2025-01-27 14:30:00-05:00,21252.5,21197.1875,21374.1875,2025-01-27 14:40:00-05:00,21196.9375,stop,50000.0,,,113.625,113.625,113.625,42505.0,0.8501,-55.5625,-222.25,-111.125,2.5,-113.625,vceb_n16_ct15_tr2p2,2025-01-27 14:25:00-05:00,2,10.0,-111.125,14.0,43.552083333333336,73.75,0.5,-69.0,1.0,-138.0,0.0088008800880088,-1.2145214521452146
6,2025-01-29,short,1,2025-01-29 13:05:00-05:00,21384.5,21444.3125,21252.9125,2025-01-29 13:10:00-05:00,21444.5625,stop,50000.0,,,122.625,122.625,122.625,42769.0,0.85538,-60.0625,-240.25,-120.125,2.5,-122.625,vceb_n16_ct15_tr2p2,2025-01-29 13:00:00-05:00,1,5.0,-120.125,13.0,35.119791666666664,79.75,7.25,-77.75,14.5,-155.5,0.11824668705402651,-1.2680937818552498
7,2025-01-31,short,1,2025-01-31 13:20:00-05:00,21849.5,21905.375,21726.575,2025-01-31 13:55:00-05:00,21726.825,target,50000.0,,,114.75,114.75,114.75,43699.0,0.87398,122.67499999999927,490.6999999999971,245.34999999999854,2.5,242.84999999999854,vceb_n16_ct15_tr2p2,2025-01-31 13:15:00-05:00,7,35.0,245.34999999999854,13.0,33.859375,74.5,129.5,-34.5,259.0,-69.0,2.2570806100217866,-0.6013071895424836
8,2025-02-04,short,1,2025-02-04 12:20:00-05:00,21599.75,21653.375,21481.775,2025-02-04 13:20:00-05:00,21612.75,time_stop,50000.0,,,110.25,110.25,110.25,43199.5,0.86399,-13.0,-52.0,-26.0,2.5,-28.5,vceb_n16_ct15_tr2p2,2025-02-04 12:15:00-05:00,12,60.0,-26.0,12.0,32.25,71.5,49.5,-25.5,99.0,-51.0,0.8979591836734694,-0.46258503401360546
9,2025-02-06,short,1,2025-02-06 14:35:00-05:00,21731.0,21770.5625,21643.9625,2025-02-06 14:55:00-05:00,21770.8125,stop,50000.0,,,82.125,82.125,82.125,43462.0,0.86924,-39.8125,-159.25,-79.625,2.5,-82.125,vceb_n16_ct15_tr2p2,2025-02-06 14:30:00-05:00,4,20.0,-79.625,14.0,22.953125,52.75,7.5,-41.5,15.0,-83.0,0.182648401826484,-1.0106544901065448
10,2025-02-13,short,1,2025-02-13 13:20:00-05:00,21907.75,21950.5,21813.7,2025-02-13 13:30:00-05:00,21950.75,stop,50000.0,,,88.5,88.5,88.5,43815.5,0.87631,-43.0,-172.0,-86.0,2.5,-88.5,vceb_n16_ct15_tr2p2,2025-02-13 13:15:00-05:00,2,10.0,-86.0,13.0,32.84375,57.0,10.5,-51.5,21.0,-103.0,0.23728813559322035,-1.1638418079096045
