entry_hour,trade_count,net_pnl_usd,expectancy_per_trade,win_rate
10.0,1,-84.49999999999818,-84.49999999999818,0.0
12.0,2,-148.49999999999454,-74.24999999999727,0.0
13.0,1,-50.74999999999818,-50.74999999999818,0.0
15.0,2,-18.999999999996362,-9.499999999998181,0.0
