scope,total_trades,n_trades,net_pnl,gross_pnl,gross_profit,gross_loss_abs,sharpe_ratio,sortino_ratio,profit_factor,hit_rate,expectancy_per_trade,expectancy_per_day,avg_win,avg_loss,avg_gain_loss_ratio,max_drawdown,return_over_max_drawdown,calmar_ratio,ulcer_index,annualized_vol,mean_trades_per_day,median_trades_per_day,max_trades_per_day,avg_time_in_position_min,avg_exposure_pct,long_trade_share,short_trade_share,worst_losing_trades_streak,worst_losing_days_streak,median_recovery_days,max_recovery_days,rolling_sharpe_20d_median,rolling_expectancy_20d_median,rolling_hit_rate_20d_median,top_1_day_contribution_pct,top_3_day_contribution_pct,top_5_day_contribution_pct,top_10_day_contribution_pct,bottom_1_day_contribution_pct,bottom_3_day_contribution_pct,bottom_5_day_contribution_pct,bottom_10_day_contribution_pct,pnl_excluding_top_1_day,pnl_excluding_top_3_days,pnl_excluding_top_5_days,pnl_excluding_best_month,top_day_contribution_ratio,reference_r_usd,worst_daily_loss_usd,days_below_neg_0p25r_freq,days_below_neg_0p5r_freq,days_below_neg_1r_freq,red_streak_ge_2_freq,red_streak_ge_3_freq,red_streak_ge_4_freq,red_streak_ge_5_freq,trade_loss_streak_ge_3_freq,trade_loss_streak_ge_4_freq,trade_loss_streak_ge_5_freq,trade_loss_streak_ge_6_freq,daily_loss_limit_breach_freq,trailing_drawdown_breach_freq,profit_to_drawdown_ratio
overall,30,30,-202.49999999997613,-127.49999999997613,361.0000000000116,488.4999999999877,-1.600434306487007,-0.7064618666681347,0.6204311152765121,0.4,-6.749999999999204,-1.6330645161288397,27.5833333333343,-29.638888888888207,0.9306466729147681,-271.62499999998545,-0.7455131155084657,-1.5150750411946232,0.29978949623487416,0.005142757267779283,0.24193548387096775,0.0,2,42.0,0.026054590570719603,0.4,0.6,6,1,106.0,106.0,-2.900471647954476,-3.0,0.3333333333333333,-0.26172839506176826,-0.6814814814815708,-1.0117283950618678,-1.3895061728397227,0.5481481481482083,0.9074074074075031,1.2407407407408757,1.9333333333335434,-255.49999999997794,-340.49999999997794,-407.3749999999802,-248.49999999997976,1.3895061728397227,33.18749999999909,-110.99999999999909,0.11290322580645161,0.10483870967741936,0.03225806451612903,0.0,0.0,0.0,0.0,0.25,0.125,0.125,0.125,0.0,0.0,-0.7455131155084657
is,16,16,-182.87499999998658,-142.87499999998658,201.5000000000066,344.3749999999932,-2.0548602357182824,-0.7826723405083171,0.5082352941176741,0.3125,-11.429687499999162,-2.126453488371937,37.80000000000132,-33.80681818181756,1.118117647058883,-203.37499999998545,-0.8992009834050383,-2.6348679978845304,0.1682590370148408,0.00521559831423196,0.18604651162790697,0.0,2,44.0625,0.02101967799642218,0.5,0.5,3,1,68.0,68.0,-2.900471647954476,-3.0,0.3333333333333333,-0.2898154477102158,-0.5844155844156521,-0.7812713602188245,-0.7812713602188245,0.6069719753930676,1.0047846889952765,1.3636363636364512,1.7812713602188246,-235.8749999999884,-289.74999999999113,-325.74999999999363,-228.87499999999022,0.7812713602188245,38.43749999999886,-110.99999999999909,0.09302325581395349,0.08139534883720931,0.011627906976744186,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-0.8992009834050383
oos,14,14,-19.62499999998954,15.37500000001046,159.500000000005,144.12499999999454,-0.5252304491625007,-0.331164930915914,0.8785769528229531,0.5,-1.4017857142849672,-0.5164473684207774,20.285714285715,-23.089285714284934,0.8785769528229531,-68.25,-0.2875457875456343,-1.9068825910921012,0.08364606126631018,0.004955719419906308,0.3684210526315789,0.0,1,39.642857142857146,0.03744939271255061,0.2857142857142857,0.7142857142857143,3,1,16.5,32.0,0.48177019022747153,0.3937500000004093,0.625,-2.369426751593666,-6.038216560512842,-7.057324840768278,-7.235668789813029,1.6242038216569166,4.662420382168021,7.070063694271168,8.235668789813028,-66.12499999999045,-138.1249999999909,-158.12499999999318,-40.12499999999591,7.235668789813029,28.124999999998863,-31.875,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-0.2875457875456343
