trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_box_width,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2025-01-06,short,1,2025-01-06 14:05:00-05:00,2290.7000000000003,2297.2250000000004,2276.3450000000007,2025-01-06 15:05:00-05:00,2286.1,time_stop,50000.0,,,35.625,35.625,35.625,11453.500000000002,0.22907000000000002,4.600000000000364,46.00000000000364,23.00000000000182,2.5,20.50000000000182,vceb_n16_ct15_tr2p2,2025-01-06 14:00:00-05:00,12,60.0,23.00000000000182,14.0,3.527083333333328,8.699999999999818,6.400000000000091,-6.199999999999818,32.000000000000455,-30.99999999999909,0.8982456140351005,-0.8701754385964657
2,2025-01-29,short,1,2025-01-29 13:05:00-05:00,2292.8,2297.0750000000003,2283.3949999999995,2025-01-29 13:10:00-05:00,2297.175,stop,50000.0,,,24.375,24.375,24.375,11464.0,0.22928,-4.375,-43.75,-21.875,2.5,-24.375,vceb_n16_ct15_tr2p2,2025-01-29 13:00:00-05:00,1,5.0,-21.875,13.0,3.4166666666666763,5.700000000000273,1.400000000000091,-5.099999999999909,7.000000000000455,-25.499999999999545,0.2871794871795058,-1.0461538461538276
3,2025-01-31,long,1,2025-01-31 12:25:00-05:00,2327.7999999999997,2321.2749999999996,2342.155,2025-01-31 13:25:00-05:00,2321.1749999999997,stop,50000.0,,,35.625,35.625,35.625,11638.999999999998,0.23277999999999996,-6.625,-66.25,-33.125,2.5,-35.625,vceb_n16_ct15_tr2p2,2025-01-31 12:20:00-05:00,12,60.0,-33.125,12.0,4.179166666666674,8.700000000000273,6.000000000000455,-13.299999999999727,30.000000000002274,-66.49999999999864,0.8421052631579585,-1.8666666666666283
4,2025-02-27,short,1,2025-02-27 14:25:00-05:00,2163.9,2170.725,2148.885,2025-02-27 15:25:00-05:00,2152.7999999999997,time_stop,50000.0,,,37.124999999998636,37.124999999998636,37.124999999998636,10819.5,0.21639,11.100000000000364,111.00000000000364,55.50000000000182,2.5,53.00000000000182,vceb_n16_ct15_tr2p2,2025-02-27 14:20:00-05:00,12,60.0,55.50000000000182,14.0,4.11041666666667,9.099999999999909,14.900000000000091,-0.900000000000091,74.50000000000045,-4.500000000000455,2.0067340067340926,-0.12121212121213791
5,2025-02-28,short,1,2025-02-28 12:45:00-05:00,2145.7000000000003,2154.2500000000005,2126.8900000000003,2025-02-28 13:45:00-05:00,2146.6,time_stop,50000.0,,,45.750000000000455,45.750000000000455,45.750000000000455,10728.500000000002,0.21457000000000004,-0.8999999999996362,-8.999999999996362,-4.499999999998181,2.5,-6.999999999998181,vceb_n16_ct15_tr2p2,2025-02-28 12:40:00-05:00,12,60.0,-4.499999999998181,12.0,5.120833333333337,11.400000000000091,14.200000000000273,-3.599999999999909,71.00000000000136,-17.999999999999545,1.5519125683060253,-0.39344262295080584
6,2025-03-14,long,1,2025-03-14 15:15:00-04:00,2044.0,2037.1750000000002,2059.015,2025-03-14 15:45:00-04:00,2037.0750000000003,stop,50000.0,,,37.124999999998636,37.124999999998636,37.124999999998636,10220.0,0.2044,-6.924999999999727,-69.24999999999727,-34.624999999998636,2.5,-37.124999999998636,vceb_n16_ct15_tr2p2,2025-03-14 15:10:00-04:00,6,30.0,-34.624999999998636,15.0,3.560416666666678,9.099999999999909,0.599999999999909,-7.099999999999909,2.9999999999995453,-35.499999999999545,0.08080808080807153,-0.9562289562289791
7,2025-03-24,long,1,2025-03-24 14:40:00-04:00,2119.2999999999997,2114.8749999999995,2129.035,2025-03-24 15:40:00-04:00,2123.1,time_stop,50000.0,,,25.125000000000455,25.125000000000455,25.125000000000455,10596.499999999998,0.21192999999999995,3.800000000000182,38.00000000000182,19.00000000000091,2.5,16.50000000000091,vceb_n16_ct15_tr2p2,2025-03-24 14:35:00-04:00,12,60.0,19.00000000000091,14.0,2.356250000000017,5.900000000000091,5.000000000000455,-0.6999999999998181,25.000000000002274,-3.4999999999990905,0.9950248756219631,-0.13930348258702596
8,2025-03-26,short,1,2025-03-26 14:50:00-04:00,2082.2000000000003,2087.6000000000004,2070.3200000000006,2025-03-26 15:45:00-04:00,2087.7000000000003,stop,50000.0,,,30.0,30.0,30.0,10411.000000000002,0.20822000000000004,-5.5,-55.0,-27.5,2.5,-30.0,vceb_n16_ct15_tr2p2,2025-03-26 14:45:00-04:00,11,55.0,-27.5,14.0,3.0145833333333107,7.199999999999818,1.0000000000004547,-6.099999999999909,5.000000000002274,-30.499999999999545,0.16666666666674246,-1.0166666666666515
9,2025-03-31,long,1,2025-03-31 14:10:00-04:00,2025.6999999999998,2018.35,2041.8699999999997,2025-03-31 15:10:00-04:00,2030.1000000000001,time_stop,50000.0,,,39.74999999999909,39.74999999999909,39.74999999999909,10128.5,0.20257,4.400000000000318,44.00000000000318,22.00000000000159,2.5,19.50000000000159,vceb_n16_ct15_tr2p2,2025-03-31 14:05:00-04:00,12,60.0,22.00000000000159,14.0,3.989583333333352,9.799999999999955,6.500000000000227,-2.099999999999909,32.50000000000114,-10.499999999999545,0.8176100628931291,-0.264150943396221
10,2025-04-09,long,1,2025-04-09 13:05:00-04:00,1792.1999999999998,1770.6,1839.7199999999998,2025-04-09 13:10:00-04:00,1770.5,stop,50000.0,,,110.99999999999909,110.99999999999909,110.99999999999909,8961.0,0.17922,-21.699999999999818,-216.99999999999818,-108.49999999999909,2.5,-110.99999999999909,vceb_n16_ct15_tr2p2,2025-04-09 13:00:00-04:00,1,5.0,-108.49999999999909,13.0,11.516666666666657,28.799999999999955,0.900000000000091,-24.59999999999991,4.500000000000455,-122.99999999999955,0.04054054054054497,-1.108108108108113
11,2025-04-15,short,1,2025-04-15 13:55:00-04:00,1887.0,1897.0500000000002,1864.8899999999999,2025-04-15 14:55:00-04:00,1891.1,time_stop,50000.0,,,53.250000000000455,53.250000000000455,53.250000000000455,9435.0,0.1887,-4.099999999999909,-40.99999999999909,-20.499999999999545,2.5,-22.999999999999545,vceb_n16_ct15_tr2p2,2025-04-15 13:50:00-04:00,12,60.0,-20.499999999999545,13.0,5.574999999999993,13.400000000000091,3.099999999999909,-7.2000000000000455,15.499999999999545,-36.00000000000023,0.29107981220656176,-0.6760563380281676
12,2025-04-16,long,1,2025-04-16 11:25:00-04:00,1890.1,1881.475,1909.0749999999998,2025-04-16 12:00:00-04:00,1881.375,stop,50000.0,,,46.124999999999545,46.124999999999545,46.124999999999545,9450.5,0.18901,-8.724999999999909,-87.24999999999909,-43.624999999999545,2.5,-46.124999999999545,vceb_n16_ct15_tr2p2,2025-04-16 11:20:00-04:00,7,35.0,-43.624999999999545,11.0,4.539583333333326,11.5,2.400000000000091,-8.899999999999864,12.000000000000455,-44.49999999999932,0.26016260162602867,-0.9647696476964717
13,2025-04-16,short,1,2025-04-16 13:35:00-04:00,1872.9,1880.4,1856.4,2025-04-16 14:00:00-04:00,1856.5,target,50000.0,,,40.499999999999545,40.499999999999545,40.499999999999545,9364.5,0.18729,16.40000000000009,164.0000000000009,82.00000000000045,2.5,79.50000000000045,vceb_n16_ct15_tr2p2,2025-04-16 13:30:00-04:00,5,25.0,82.00000000000045,13.0,4.812499999999986,10.0,18.300000000000182,-2.2999999999999545,91.50000000000091,-11.499999999999773,2.259259259259307,-0.2839506172839482
14,2025-04-23,short,1,2025-04-23 14:55:00-04:00,1927.5,1937.775,1904.895,2025-04-23 15:55:00-04:00,1930.1999999999998,time_stop,50000.0,,,54.375,54.375,54.375,9637.5,0.19275,-2.699999999999818,-26.99999999999818,-13.49999999999909,2.5,-15.99999999999909,vceb_n16_ct15_tr2p2,2025-04-23 14:50:00-04:00,12,60.0,-13.49999999999909,14.0,5.206250000000002,13.700000000000045,6.099999999999909,-5.7999999999999545,30.499999999999545,-28.999999999999773,0.5609195402298767,-0.5333333333333291
