trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_box_width,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2025-01-15,short,1,2025-01-15 11:35:00-05:00,5959.25,5976.875,5920.475,2025-01-15 12:35:00-05:00,5975.5,time_stop,50000.0,,,91.875,91.875,91.875,29796.25,0.595925,-16.25,-65.0,-81.25,2.5,-83.75,vceb_n16_ct15_tr2p2,2025-01-15 11:30:00-05:00,12,60.0,-81.25,11.0,10.354166666666666,23.5,3.5,-17.25,17.5,-86.25,0.19047619047619047,-0.9387755102040817
2,2025-01-16,short,1,2025-01-16 13:30:00-05:00,5982.25,5990.6875,5963.6875,2025-01-16 14:30:00-05:00,5984.5,time_stop,50000.0,,,45.9375,45.9375,45.9375,29911.25,0.598225,-2.25,-9.0,-11.25,2.5,-13.75,vceb_n16_ct15_tr2p2,2025-01-16 13:25:00-05:00,12,60.0,-11.25,13.0,7.494791666666667,11.25,13.25,-3.75,66.25,-18.75,1.4421768707482994,-0.40816326530612246
3,2025-01-20,short,1,2025-01-20 12:25:00-05:00,6050.25,6057.75,6033.75,2025-01-20 12:45:00-05:00,6058.0,stop,50000.0,,,41.25,41.25,41.25,30251.25,0.605025,-7.75,-31.0,-38.75,2.5,-41.25,vceb_n16_ct15_tr2p2,2025-01-20 12:20:00-05:00,4,20.0,-38.75,12.0,5.447916666666667,10.0,14.25,-8.75,71.25,-43.75,1.7272727272727273,-1.0606060606060606
4,2025-01-24,short,1,2025-01-24 12:55:00-05:00,6144.75,6152.8125,6127.0125,2025-01-24 13:55:00-05:00,6134.25,time_stop,50000.0,,,44.0625,44.0625,44.0625,30723.75,0.614475,10.5,42.0,52.5,2.5,50.0,vceb_n16_ct15_tr2p2,2025-01-24 12:50:00-05:00,12,60.0,52.5,12.0,4.09375,10.75,11.5,-0.25,57.5,-1.25,1.3049645390070923,-0.028368794326241134
5,2025-01-27,long,1,2025-01-27 14:20:00-05:00,6030.75,6018.0,6058.8,2025-01-27 14:55:00-05:00,6017.75,stop,50000.0,,,67.5,67.5,67.5,30153.75,0.603075,-13.0,-52.0,-65.0,2.5,-67.5,vceb_n16_ct15_tr2p2,2025-01-27 14:15:00-05:00,7,35.0,-65.0,14.0,8.104166666666666,17.0,12.5,-15.75,62.5,-78.75,0.9259259259259259,-1.1666666666666667
6,2025-01-29,short,1,2025-01-29 13:05:00-05:00,6050.25,6062.0625,6024.2625,2025-01-29 13:10:00-05:00,6062.3125,stop,50000.0,,,62.8125,62.8125,62.8125,30251.25,0.605025,-12.0625,-48.25,-60.3125,2.5,-62.8125,vceb_n16_ct15_tr2p2,2025-01-29 13:00:00-05:00,1,5.0,-60.3125,13.0,6.520833333333333,15.75,2.5,-17.0,12.5,-85.0,0.19900497512437812,-1.3532338308457712
7,2025-01-30,long,1,2025-01-30 15:05:00-05:00,6111.25,6102.625,6130.225,2025-01-30 15:40:00-05:00,6102.375,stop,50000.0,,,46.875,46.875,46.875,30556.25,0.611125,-8.875,-35.5,-44.375,2.5,-46.875,vceb_n16_ct15_tr2p2,2025-01-30 15:00:00-05:00,7,35.0,-44.375,15.0,5.260416666666667,11.5,5.0,-25.5,25.0,-127.5,0.5333333333333333,-2.72
8,2025-02-06,short,1,2025-02-06 14:30:00-05:00,6089.5,6097.375,6072.175,2025-02-06 14:35:00-05:00,6072.425,target,50000.0,,,43.125,43.125,43.125,30447.5,0.60895,17.074999999999818,68.29999999999927,85.37499999999909,2.5,82.87499999999909,vceb_n16_ct15_tr2p2,2025-02-06 14:25:00-05:00,1,5.0,85.37499999999909,14.0,4.213541666666667,10.5,19.5,-0.25,97.5,-1.25,2.260869565217391,-0.028985507246376812
9,2025-02-12,long,1,2025-02-12 14:50:00-05:00,6081.0,6071.0625,6102.8625,2025-02-12 15:40:00-05:00,6070.8125,stop,50000.0,,,53.4375,53.4375,53.4375,30405.0,0.6081,-10.1875,-40.75,-50.9375,2.5,-53.4375,vceb_n16_ct15_tr2p2,2025-02-12 14:45:00-05:00,10,50.0,-50.9375,14.0,5.421875,13.25,0.0,-10.25,0.0,-51.25,0.0,-0.9590643274853801
10,2025-02-13,short,1,2025-02-13 13:20:00-05:00,6091.25,6101.0,6069.8,2025-02-13 13:30:00-05:00,6101.25,stop,50000.0,,,52.5,52.5,52.5,30456.25,0.609125,-10.0,-40.0,-50.0,2.5,-52.5,vceb_n16_ct15_tr2p2,2025-02-13 13:15:00-05:00,2,10.0,-50.0,13.0,6.020833333333333,13.0,1.5,-11.75,7.5,-58.75,0.14285714285714285,-1.119047619047619
11,2025-02-21,short,1,2025-02-21 12:20:00-05:00,6087.0,6097.3125,6064.3125,2025-02-21 13:05:00-05:00,6064.5625,target,50000.0,,,55.3125,55.3125,55.3125,30435.0,0.6087,22.4375,89.75,112.1875,2.5,109.6875,vceb_n16_ct15_tr2p2,2025-02-21 12:15:00-05:00,9,45.0,112.1875,12.0,6.380208333333333,13.75,26.0,-2.25,130.0,-11.25,2.3502824858757063,-0.2033898305084746
12,2025-02-28,short,1,2025-02-28 12:45:00-05:00,5876.75,5895.875,5834.675,2025-02-28 13:45:00-05:00,5883.25,time_stop,50000.0,,,99.375,99.375,99.375,29383.75,0.587675,-6.5,-26.0,-32.5,2.5,-35.0,vceb_n16_ct15_tr2p2,2025-02-28 12:40:00-05:00,12,60.0,-32.5,12.0,12.046875,25.5,29.0,-12.25,145.0,-61.25,1.4591194968553458,-0.6163522012578616
13,2025-03-03,short,1,2025-03-03 13:10:00-05:00,5922.5,5945.1875,5872.5875,2025-03-03 14:10:00-05:00,5920.75,time_stop,50000.0,,,117.1875,117.1875,117.1875,29612.5,0.59225,1.75,7.0,8.75,2.5,6.25,vceb_n16_ct15_tr2p2,2025-03-03 13:05:00-05:00,12,60.0,8.75,13.0,12.734375,30.25,25.25,-3.25,126.25,-16.25,1.0773333333333333,-0.13866666666666666
14,2025-03-12,short,1,2025-03-12 14:00:00-04:00,5593.75,5617.5625,5541.3625,2025-03-12 14:35:00-04:00,5617.8125,stop,50000.0,,,122.8125,122.8125,122.8125,27968.75,0.559375,-24.0625,-96.25,-120.3125,2.5,-122.8125,vceb_n16_ct15_tr2p2,2025-03-12 13:55:00-04:00,7,35.0,-120.3125,14.0,12.526041666666666,31.75,2.25,-26.0,11.25,-130.0,0.0916030534351145,-1.0585241730279897
15,2025-03-20,short,1,2025-03-20 12:30:00-04:00,5670.5,5691.875,5623.475,2025-03-20 13:30:00-04:00,5655.75,time_stop,50000.0,,,110.625,110.625,110.625,28352.5,0.56705,14.75,59.0,73.75,2.5,71.25,vceb_n16_ct15_tr2p2,2025-03-20 12:25:00-04:00,12,60.0,73.75,12.0,11.286458333333334,28.5,15.5,-10.0,77.5,-50.0,0.7005649717514124,-0.4519774011299435
16,2025-03-24,short,1,2025-03-24 14:05:00-04:00,5797.5,5806.125,5778.525,2025-03-24 14:40:00-04:00,5806.375,stop,50000.0,,,46.875,46.875,46.875,28987.5,0.57975,-8.875,-35.5,-44.375,2.5,-46.875,vceb_n16_ct15_tr2p2,2025-03-24 14:00:00-04:00,7,35.0,-44.375,14.0,4.65625,11.5,2.5,-9.5,12.5,-47.5,0.26666666666666666,-1.0133333333333334
17,2025-03-26,short,1,2025-03-26 14:50:00-04:00,5746.75,5758.75,5720.35,2025-03-26 15:25:00-04:00,5759.0,stop,50000.0,,,63.75,63.75,63.75,28733.75,0.574675,-12.25,-49.0,-61.25,2.5,-63.75,vceb_n16_ct15_tr2p2,2025-03-26 14:45:00-04:00,7,35.0,-61.25,14.0,6.625,16.0,3.75,-12.0,18.75,-60.0,0.29411764705882354,-0.9411764705882353
18,2025-03-28,short,1,2025-03-28 12:20:00-04:00,5636.25,5652.0,5601.6,2025-03-28 13:20:00-04:00,5628.5,time_stop,50000.0,,,82.5,82.5,82.5,28181.25,0.563625,7.75,31.0,38.75,2.5,36.25,vceb_n16_ct15_tr2p2,2025-03-28 12:15:00-04:00,12,60.0,38.75,12.0,10.182291666666666,21.0,14.5,-6.5,72.5,-32.5,0.8787878787878788,-0.3939393939393939
19,2025-03-31,long,1,2025-03-31 12:30:00-04:00,5611.5,5589.75,5659.35,2025-03-31 13:30:00-04:00,5601.75,time_stop,50000.0,,,112.5,112.5,112.5,28057.5,0.56115,-9.75,-39.0,-48.75,2.5,-51.25,vceb_n16_ct15_tr2p2,2025-03-31 12:25:00-04:00,12,60.0,-48.75,12.0,11.536458333333334,29.0,5.75,-18.0,28.75,-90.0,0.25555555555555554,-0.8
20,2025-03-31,long,1,2025-03-31 14:10:00-04:00,5628.0,5609.25,5669.25,2025-03-31 15:10:00-04:00,5642.75,time_stop,50000.0,,,97.5,97.5,97.5,28140.0,0.5628,14.75,59.0,73.75,2.5,71.25,vceb_n16_ct15_tr2p2,2025-03-31 14:05:00-04:00,12,60.0,73.75,14.0,10.020833333333334,25.0,17.75,-5.25,88.75,-26.25,0.9102564102564102,-0.2692307692307692
21,2025-04-01,short,1,2025-04-01 14:05:00-04:00,5643.25,5662.375,5601.175,2025-04-01 15:05:00-04:00,5644.5,time_stop,50000.0,,,99.375,99.375,99.375,28216.25,0.564325,-1.25,-5.0,-6.25,2.5,-8.75,vceb_n16_ct15_tr2p2,2025-04-01 14:00:00-04:00,12,60.0,-6.25,14.0,10.4375,25.5,17.5,-2.5,87.5,-12.5,0.8805031446540881,-0.12578616352201258
22,2025-04-03,short,1,2025-04-03 15:20:00-04:00,5454.5,5475.5,5408.3,2025-04-03 16:00:00-04:00,5436.5,session_close,50000.0,,,108.75,108.75,108.75,27272.5,0.54545,18.0,72.0,90.0,2.5,87.5,vceb_n16_ct15_tr2p2,2025-04-03 15:15:00-04:00,8,40.0,90.0,15.0,11.354166666666666,28.0,26.0,-5.75,130.0,-28.75,1.1954022988505748,-0.26436781609195403
23,2025-04-16,short,1,2025-04-16 13:35:00-04:00,5333.5,5348.125,5301.325,2025-04-16 13:55:00-04:00,5301.575,target,50000.0,,,76.875,76.875,76.875,26667.5,0.53335,31.925000000000182,127.70000000000073,159.6250000000009,2.5,157.1250000000009,vceb_n16_ct15_tr2p2,2025-04-16 13:30:00-04:00,4,20.0,159.6250000000009,13.0,10.421875,19.5,32.75,-9.25,163.75,-46.25,2.130081300813008,-0.6016260162601627
24,2025-04-17,short,1,2025-04-17 15:15:00-04:00,5320.0,5343.625,5268.025,2025-04-17 16:00:00-04:00,5311.25,session_close,50000.0,,,121.875,121.875,121.875,26600.0,0.532,8.75,35.0,43.75,2.5,41.25,vceb_n16_ct15_tr2p2,2025-04-17 15:10:00-04:00,9,45.0,43.75,15.0,12.322916666666666,31.5,15.75,-12.75,78.75,-63.75,0.6461538461538462,-0.5230769230769231
