atr_period,q_low,q_high,q_low_pct,q_high_pct,atr_low_threshold_is,atr_high_threshold_is,n_signal_rows_total,n_signal_rows_is,n_selected_signals_total,n_selected_signals_is,n_selected_signals_oos,is_n_trades,is_win_rate,is_expectancy,is_profit_factor,is_sharpe_ratio,is_cumulative_pnl,is_max_drawdown,is_stop_hit_rate,is_target_hit_rate,is_time_exit_rate,is_time_exit_win_rate,oos_n_trades,oos_win_rate,oos_expectancy,oos_profit_factor,oos_sharpe_ratio,oos_cumulative_pnl,oos_max_drawdown,oos_stop_hit_rate,oos_target_hit_rate,oos_time_exit_rate,oos_time_exit_win_rate,oos_rel_sharpe_vs_baseline,oos_rel_pf_vs_baseline,oos_rel_expectancy_vs_baseline,delta_sharpe_oos_minus_is,delta_pf_oos_minus_is,delta_expectancy_oos_minus_is,ratio_oos_is_sharpe,ratio_oos_is_pf,ratio_oos_is_expectancy,oos_good_metric_count,trade_floor_ok,robust_oos_flag,local_robustness_score,neighbor_type,manhattan_steps
14,0.2,0.9,20,90,6.553571428571429,24.305357142857144,1340,950,943,666,277,606,0.49834983498349833,23.944719471947195,1.2738450215143051,1.6121932731979114,14510.5,-2083.5,0.44884488448844884,0.20297029702970298,0.3465346534653465,0.8476190476190476,238,0.4579831932773109,17.361344537815125,1.1960802923171832,1.1447386445936505,4132.0,-1462.5,0.46218487394957986,0.2184873949579832,0.3067226890756303,0.7397260273972602,0.8678243833290519,0.047319020843950496,0.3333512605042015,-0.4674546286042609,-0.07776472919712196,-6.58337493413207,0.7100505030162866,0.9389527549397824,0.7250594252379977,3,True,True,0.5920070232347707,candidate,0
12,0.2,0.9,20,90,6.612500000000001,23.78125,1340,950,941,665,276,604,0.5033112582781457,27.031456953642383,1.313495454152706,1.810476313602636,16327.0,-2033.5,0.4420529801324503,0.20695364238410596,0.34933774834437087,0.8436018957345972,237,0.4641350210970464,19.839662447257385,1.225640041269765,1.301490713600316,4702.0,-1462.5,0.459915611814346,0.22362869198312235,0.3037974683544304,0.75,1.123590481565264,0.07320230604500894,0.5236860759493671,-0.5089856000023201,-0.08785541288294096,-7.191794506384998,0.7188664683552262,0.9331132722194203,0.7339472112539634,3,True,True,0.6788317043049849,neighbor,1
16,0.2,0.9,20,90,6.559375,24.267187500000006,1340,950,938,665,273,605,0.4991735537190083,24.258677685950413,1.2787347589926692,1.636175641423077,14676.5,-2083.5,0.4462809917355372,0.20165289256198346,0.3504132231404959,0.8443396226415094,236,0.4576271186440678,17.934322033898304,1.2023618847266382,1.183508534770741,4232.5,-1748.5,0.4661016949152542,0.22033898305084745,0.3008474576271186,0.7464788732394366,0.9310836666194002,0.05281934657782407,0.3773559322033897,-0.452667106652336,-0.07637287426603101,-6.324355652052109,0.723338316992285,0.9402746552958378,0.7392951201245852,3,True,True,0.6136953699133938,neighbor,1
14,0.15,0.9,15,90,5.447321428571429,24.305357142857144,1340,950,996,712,284,652,0.49693251533742333,21.595858895705522,1.2483486634977468,1.4740388413845953,14080.5,-2006.5,0.44171779141104295,0.19631901840490798,0.3588957055214724,0.8333333333333334,245,0.4530612244897959,13.293877551020408,1.1482307429741723,0.8839852059983934,3257.0,-1624.0,0.46938775510204084,0.21224489795918366,0.30612244897959184,0.7466666666666667,0.4423633988979708,0.005420710598690621,0.0209697959183673,-0.5900536353862019,-0.10011792052357449,-8.301981344685114,0.5997027901707446,0.9197997134526069,0.6155753107677502,3,True,True,0.4340002560809026,neighbor,1
14,0.25,0.9,25,90,7.553571428571429,24.305357142857144,1340,950,886,619,267,559,0.4919499105545617,22.83542039355993,1.2590431738623105,1.5360152849065976,12765.0,-2126.5,0.4543828264758497,0.20214669051878353,0.3416815742397138,0.8429319371727748,228,0.4649122807017544,20.717105263157894,1.2353454074387784,1.3512985591646143,4723.5,-1499.5,0.4649122807017544,0.2236842105263158,0.2982456140350877,0.7647058823529411,1.2048599563623763,0.0817005771546943,0.5910736842105262,-0.18471672574198328,-0.023697766423532052,-2.118315130402035,0.8797429117033717,0.981177955676583,0.9072355536314346,3,True,True,0.7332459750010085,neighbor,1
14,0.2,0.85,20,85,6.553571428571429,21.029464285714283,1340,950,862,618,244,573,0.5078534031413613,28.520942408376964,1.3347878191930675,1.9347895037391443,16342.5,-1883.0,0.4397905759162304,0.20767888307155322,0.3507853403141361,0.8507462686567164,217,0.4608294930875576,18.631336405529954,1.2109354619919654,1.2404905965966193,4043.0,-1804.5,0.4608294930875576,0.22580645161290322,0.2995391705069124,0.7384615384615385,1.024059023914619,0.06032659387913762,0.4308866359447004,-0.694298907142525,-0.1238523572011021,-9.88960600284701,0.6411501582984952,0.9072119512777875,0.6532510791108254,3,True,True,0.611962123353754,neighbor,1
14,0.2,0.95,20,95,6.553571428571429,28.818749999999994,1340,950,1030,713,317,636,0.4937106918238994,23.142295597484278,1.2604260664932676,1.531550577101017,14718.5,-2083.5,0.45440251572327045,0.2028301886792453,0.3411949685534591,0.847926267281106,256,0.46484375,21.494140625,1.2435812306330234,1.354674847885371,5502.5,-1288.5,0.4609375,0.21875,0.30859375,0.759493670886076,1.2103689119895593,0.08891207820445257,0.6507499999999999,-0.17687572921564598,-0.01684483586024421,-1.648154972484278,0.8845119894437676,0.9866356017952647,0.9287816990522132,3,True,True,0.7686109001709505,neighbor,1
