session_date,daily_pnl_usd,daily_gross_pnl_usd,daily_fees_usd,daily_trade_count,daily_loss_count,daily_stop_breached,trading_halted,equity,peak_equity,drawdown_usd,green_day,weekday
2025-01-02,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Thursday
2025-01-03,-2.0,0.5,2.5,1.0,1.0,False,False,49998.0,50000.0,-2.0,False,Friday
2025-01-06,-59.25,-56.75,2.5,1.0,1.0,False,False,49938.75,50000.0,-61.25,False,Monday
2025-01-07,0.0,0.0,0.0,0.0,0.0,False,False,49938.75,50000.0,-61.25,False,Tuesday
2025-01-08,0.0,0.0,0.0,0.0,0.0,False,False,49938.75,50000.0,-61.25,False,Wednesday
2025-01-10,0.0,0.0,0.0,0.0,0.0,False,False,49938.75,50000.0,-61.25,False,Friday
2025-01-13,0.0,0.0,0.0,0.0,0.0,False,False,49938.75,50000.0,-61.25,False,Monday
2025-01-14,149.625,152.125,2.5,1.0,0.0,False,False,50088.375,50088.375,0.0,True,Tuesday
2025-01-15,-97.70833333333576,-95.20833333333576,2.5,1.0,1.0,False,False,49990.666666666664,50088.375,-97.70833333333576,False,Wednesday
2025-01-16,-7.0,-4.5,2.5,1.0,1.0,False,False,49983.666666666664,50088.375,-104.70833333333576,False,Thursday
2025-01-17,0.0,0.0,0.0,0.0,0.0,False,False,49983.666666666664,50088.375,-104.70833333333576,False,Friday
2025-01-20,0.0,0.0,0.0,0.0,0.0,False,False,49983.666666666664,50088.375,-104.70833333333576,False,Monday
2025-01-21,-49.79166666666424,-47.29166666666424,2.5,1.0,1.0,False,False,49933.875,50088.375,-154.5,False,Tuesday
2025-01-22,0.0,0.0,0.0,0.0,0.0,False,False,49933.875,50088.375,-154.5,False,Wednesday
2025-01-23,0.0,0.0,0.0,0.0,0.0,False,False,49933.875,50088.375,-154.5,False,Thursday
2025-01-24,0.0,0.0,0.0,0.0,0.0,False,False,49933.875,50088.375,-154.5,False,Friday
2025-01-27,-102.375,-99.875,2.5,1.0,1.0,False,False,49831.5,50088.375,-256.875,False,Monday
2025-01-28,0.0,0.0,0.0,0.0,0.0,False,False,49831.5,50088.375,-256.875,False,Tuesday
2025-01-29,-150.75,-145.75,5.0,2.0,2.0,False,False,49680.75,50088.375,-407.625,False,Wednesday
2025-01-30,0.0,0.0,0.0,0.0,0.0,False,False,49680.75,50088.375,-407.625,False,Thursday
2025-01-31,-70.71875,-68.21875,2.5,1.0,1.0,False,False,49610.03125,50088.375,-478.34375,False,Friday
2025-02-03,0.0,0.0,0.0,0.0,0.0,False,False,49610.03125,50088.375,-478.34375,False,Monday
2025-02-04,-133.125,-128.125,5.0,2.0,2.0,False,False,49476.90625,50088.375,-611.46875,False,Tuesday
2025-02-05,0.0,0.0,0.0,0.0,0.0,False,False,49476.90625,50088.375,-611.46875,False,Wednesday
2025-02-06,92.97499999999854,95.47499999999854,2.5,1.0,0.0,False,False,49569.88125,50088.375,-518.4937500000015,True,Thursday
2025-02-07,0.0,0.0,0.0,0.0,0.0,False,False,49569.88125,50088.375,-518.4937500000015,False,Friday
2025-02-10,0.0,0.0,0.0,0.0,0.0,False,False,49569.88125,50088.375,-518.4937500000015,False,Monday
2025-02-11,59.54374999999709,67.04374999999709,7.5,3.0,2.0,False,False,49629.424999999996,50088.375,-458.95000000000437,True,Tuesday
2025-02-12,0.0,0.0,0.0,0.0,0.0,False,False,49629.424999999996,50088.375,-458.95000000000437,False,Wednesday
2025-02-13,0.0,0.0,0.0,0.0,0.0,False,False,49629.424999999996,50088.375,-458.95000000000437,False,Thursday
2025-02-14,0.0,0.0,0.0,0.0,0.0,False,False,49629.424999999996,50088.375,-458.95000000000437,False,Friday
2025-02-17,0.0,0.0,0.0,0.0,0.0,False,False,49629.424999999996,50088.375,-458.95000000000437,False,Monday
2025-02-18,-57.375,-54.875,2.5,1.0,1.0,False,False,49572.049999999996,50088.375,-516.3250000000044,False,Tuesday
