trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_box_width,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
24,2025-04-10,short,1,2025-04-10 15:30:00-04:00,5277.5,5322.6875,5178.0875,2025-04-10 16:00:00-04:00,5299.75,session_close,50000.0,,,229.6875,229.6875,229.6875,26387.5,0.52775,-22.25,-89.0,-111.25,2.5,-113.75,vceb_n8_ct15_tr2p2,2025-04-10 15:25:00-04:00,6,30.0,-111.25,15.0,35.0,60.25,43.0,-41.5,215.0,-207.5,0.9360544217687075,-0.9034013605442177
25,2025-04-14,long,1,2025-04-14 13:55:00-04:00,5441.25,5421.75,5484.15,2025-04-14 14:55:00-04:00,5460.25,time_stop,50000.0,,,101.25,101.25,101.25,27206.25,0.544125,19.0,76.0,95.0,2.5,92.5,vceb_n8_ct15_tr2p2,2025-04-14 13:50:00-04:00,12,60.0,95.0,13.0,16.135416666666668,26.0,25.0,-4.75,125.0,-23.75,1.2345679012345678,-0.2345679012345679
26,2025-04-16,long,1,2025-04-16 11:25:00-04:00,5394.25,5381.875,5421.475,2025-04-16 11:45:00-04:00,5381.625,stop,50000.0,,,65.625,65.625,65.625,26971.25,0.539425,-12.625,-50.5,-63.125,2.5,-65.625,vceb_n8_ct15_tr2p2,2025-04-16 11:20:00-04:00,4,20.0,-63.125,11.0,11.203125,16.5,6.75,-13.75,33.75,-68.75,0.5142857142857142,-1.0476190476190477
27,2025-04-16,short,1,2025-04-16 13:35:00-04:00,5333.5,5345.125,5307.925,2025-04-16 13:50:00-04:00,5308.175,target,50000.0,,,61.875,61.875,61.875,26667.5,0.53335,25.324999999999818,101.29999999999927,126.62499999999909,2.5,124.12499999999909,vceb_n8_ct15_tr2p2,2025-04-16 13:30:00-04:00,3,15.0,126.62499999999909,13.0,10.421875,15.5,28.5,-9.25,142.5,-46.25,2.303030303030303,-0.7474747474747475
28,2025-04-22,short,1,2025-04-22 15:20:00-04:00,5296.0,5309.6875,5265.8875,2025-04-22 15:45:00-04:00,5309.9375,stop,50000.0,,,72.1875,72.1875,72.1875,26480.0,0.5296,-13.9375,-55.75,-69.6875,2.5,-72.1875,vceb_n8_ct15_tr2p2,2025-04-22 15:15:00-04:00,5,25.0,-69.6875,15.0,11.010416666666666,18.25,8.5,-15.5,42.5,-77.5,0.5887445887445888,-1.0735930735930737
29,2025-04-29,short,1,2025-04-29 12:50:00-04:00,5555.75,5565.723958333333,5533.807291666667,2025-04-29 13:20:00-04:00,5565.973958333333,stop,50000.0,,,53.61979166666515,53.61979166666515,53.61979166666515,27778.75,0.555575,-10.22395833333303,-40.89583333333212,-51.11979166666515,2.5,-53.61979166666515,vceb_n8_ct15_tr2p2,2025-04-29 12:45:00-04:00,6,30.0,-51.11979166666515,12.0,9.973958333333334,12.5,8.5,-13.75,42.5,-68.75,0.7926177756192551,-1.282175813501736
30,2025-05-02,short,1,2025-05-02 14:50:00-04:00,5708.0,5715.125,5692.325,2025-05-02 15:00:00-04:00,5715.375,stop,50000.0,,,39.375,39.375,39.375,28540.0,0.5708,-7.375,-29.5,-36.875,2.5,-39.375,vceb_n8_ct15_tr2p2,2025-05-02 14:45:00-04:00,2,10.0,-36.875,14.0,6.307291666666667,9.5,3.0,-7.75,15.0,-38.75,0.38095238095238093,-0.9841269841269841
31,2025-05-07,short,1,2025-05-07 10:55:00-04:00,5629.75,5638.375,5610.775,2025-05-07 11:55:00-04:00,5633.0,time_stop,50000.0,,,46.875,46.875,46.875,28148.75,0.562975,-3.25,-13.0,-16.25,2.5,-18.75,vceb_n8_ct15_tr2p2,2025-05-07 10:50:00-04:00,12,60.0,-16.25,10.0,7.817708333333333,11.5,9.75,-8.25,48.75,-41.25,1.04,-0.88
32,2025-05-08,short,1,2025-05-08 14:00:00-04:00,5713.75,5724.625,5689.825,2025-05-08 14:20:00-04:00,5724.875,stop,50000.0,,,58.125,58.125,58.125,28568.75,0.571375,-11.125,-44.5,-55.625,2.5,-58.125,vceb_n8_ct15_tr2p2,2025-05-08 13:55:00-04:00,4,20.0,-55.625,14.0,9.020833333333334,14.5,2.5,-11.0,12.5,-55.0,0.21505376344086022,-0.946236559139785
33,2025-05-13,long,1,2025-05-13 13:35:00-04:00,5925.0,5919.015625,5938.165625,2025-05-13 13:55:00-04:00,5918.765625,stop,50000.0,,,33.671875,33.671875,33.671875,29625.0,0.5925,-6.234375,-24.9375,-31.171875,2.5,-33.671875,vceb_n8_ct15_tr2p2,2025-05-13 13:30:00-04:00,4,20.0,-31.171875,13.0,5.984375,7.5,1.25,-8.0,6.25,-40.0,0.18561484918793503,-1.1879350348027842
34,2025-05-14,short,1,2025-05-14 15:25:00-04:00,5901.5,5908.4375,5886.2375,2025-05-14 15:55:00-04:00,5908.6875,stop,50000.0,,,38.4375,38.4375,38.4375,29507.5,0.59015,-7.1875,-28.75,-35.9375,2.5,-38.4375,vceb_n8_ct15_tr2p2,2025-05-14 15:20:00-04:00,6,30.0,-35.9375,15.0,5.666666666666667,9.25,3.0,-15.0,15.0,-75.0,0.3902439024390244,-1.951219512195122
35,2025-05-20,short,1,2025-05-20 13:35:00-04:00,5960.5,5966.109375,5948.159375,2025-05-20 14:25:00-04:00,5948.409375,target,50000.0,,,31.796875,31.796875,31.796875,29802.5,0.59605,12.090624999999818,48.36249999999927,60.45312499999909,2.5,57.95312499999909,vceb_n8_ct15_tr2p2,2025-05-20 13:30:00-04:00,10,50.0,60.45312499999909,13.0,5.609375,6.5,17.75,-3.0,88.75,-15.0,2.791154791154791,-0.47174447174447176
36,2025-05-28,short,1,2025-05-28 14:55:00-04:00,5912.75,5918.1875,5900.7875,2025-05-28 15:00:00-04:00,5918.4375,stop,50000.0,,,30.9375,30.9375,30.9375,29563.75,0.591275,-5.6875,-22.75,-28.4375,2.5,-30.9375,vceb_n8_ct15_tr2p2,2025-05-28 14:50:00-04:00,1,5.0,-28.4375,14.0,4.546875,7.25,1.75,-11.25,8.75,-56.25,0.2828282828282828,-1.8181818181818181
37,2025-05-29,short,1,2025-05-29 11:35:00-04:00,5916.25,5928.0625,5890.2625,2025-05-29 12:00:00-04:00,5890.5125,target,50000.0,,,62.8125,62.8125,62.8125,29581.25,0.591625,25.737500000000182,102.95000000000073,128.6875000000009,2.5,126.18750000000091,vceb_n8_ct15_tr2p2,2025-05-29 11:30:00-04:00,5,25.0,128.6875000000009,11.0,9.703125,15.75,27.75,-4.0,138.75,-20.0,2.208955223880597,-0.31840796019900497
38,2025-06-02,long,1,2025-06-02 14:20:00-04:00,5929.75,5922.4375,5945.8375,2025-06-02 15:20:00-04:00,5939.5,time_stop,50000.0,,,40.3125,40.3125,40.3125,29648.75,0.592975,9.75,39.0,48.75,2.5,46.25,vceb_n8_ct15_tr2p2,2025-06-02 14:15:00-04:00,12,60.0,48.75,14.0,6.473958333333333,9.75,13.0,-1.5,65.0,-7.5,1.6124031007751938,-0.18604651162790697
39,2025-06-05,short,1,2025-06-05 12:20:00-04:00,5995.0,6002.6875,5978.0875,2025-06-05 12:50:00-04:00,5978.3375,target,50000.0,,,42.1875,42.1875,42.1875,29975.0,0.5995,16.662500000000364,66.65000000000146,83.31250000000182,2.5,80.81250000000182,vceb_n8_ct15_tr2p2,2025-06-05 12:15:00-04:00,6,30.0,83.31250000000182,12.0,7.65625,10.25,28.0,-4.0,140.0,-20.0,3.3185185185185184,-0.4740740740740741
40,2025-06-05,short,1,2025-06-05 14:05:00-04:00,5969.75,5979.5,5948.3,2025-06-05 14:40:00-04:00,5979.75,stop,50000.0,,,52.5,52.5,52.5,29848.75,0.596975,-10.0,-40.0,-50.0,2.5,-52.5,vceb_n8_ct15_tr2p2,2025-06-05 14:00:00-04:00,7,35.0,-50.0,14.0,7.739583333333333,13.0,21.0,-9.75,105.0,-48.75,2.0,-0.9285714285714286
41,2025-06-06,short,1,2025-06-06 10:30:00-04:00,6007.75,6019.0,5983.0,2025-06-06 11:10:00-04:00,6019.25,stop,50000.0,,,60.0,60.0,60.0,30038.75,0.600775,-11.5,-46.0,-57.5,2.5,-60.0,vceb_n8_ct15_tr2p2,2025-06-06 10:25:00-04:00,8,40.0,-57.5,10.0,9.765625,15.0,5.0,-12.5,25.0,-62.5,0.4166666666666667,-1.0416666666666667
42,2025-06-06,short,1,2025-06-06 11:20:00-04:00,5996.0,6006.3125,5973.3125,2025-06-06 11:55:00-04:00,6006.5625,stop,50000.0,,,55.3125,55.3125,55.3125,29980.0,0.5996,-10.5625,-42.25,-52.8125,2.5,-55.3125,vceb_n8_ct15_tr2p2,2025-06-06 11:15:00-04:00,7,35.0,-52.8125,11.0,10.125,13.75,7.25,-12.5,36.25,-62.5,0.655367231638418,-1.1299435028248588
43,2025-06-06,long,1,2025-06-06 14:05:00-04:00,6013.25,6005.9375,6029.3375,2025-06-06 15:05:00-04:00,6014.25,time_stop,50000.0,,,40.3125,40.3125,40.3125,30066.25,0.601325,1.0,4.0,5.0,2.5,2.5,vceb_n8_ct15_tr2p2,2025-06-06 14:00:00-04:00,12,60.0,5.0,14.0,5.973958333333333,9.75,7.5,-2.75,37.5,-13.75,0.9302325581395349,-0.34108527131782945
44,2025-06-09,short,1,2025-06-09 14:40:00-04:00,6020.75,6024.6875,6012.0875,2025-06-09 14:50:00-04:00,6024.9375,stop,50000.0,,,23.4375,23.4375,23.4375,30103.75,0.602075,-4.1875,-16.75,-20.9375,2.5,-23.4375,vceb_n8_ct15_tr2p2,2025-06-09 14:35:00-04:00,2,10.0,-20.9375,14.0,3.6354166666666665,5.25,2.0,-4.0,10.0,-20.0,0.4266666666666667,-0.8533333333333334
45,2025-06-10,short,1,2025-06-10 11:35:00-04:00,6014.5,6020.5,6001.3,2025-06-10 11:45:00-04:00,6020.75,stop,50000.0,,,33.75,33.75,33.75,30072.5,0.60145,-6.25,-25.0,-31.25,2.5,-33.75,vceb_n8_ct15_tr2p2,2025-06-10 11:30:00-04:00,2,10.0,-31.25,11.0,4.630208333333333,8.0,1.75,-8.0,8.75,-40.0,0.25925925925925924,-1.1851851851851851
46,2025-06-10,long,1,2025-06-10 13:15:00-04:00,6039.5,6034.645833333333,6050.179166666667,2025-06-10 13:30:00-04:00,6034.395833333333,stop,50000.0,,,28.02083333333485,28.02083333333485,28.02083333333485,30197.5,0.60395,-5.10416666666697,-20.41666666666788,-25.52083333333485,2.5,-28.02083333333485,vceb_n8_ct15_tr2p2,2025-06-10 13:10:00-04:00,3,15.0,-25.52083333333485,13.0,4.854166666666667,6.0,1.0,-6.75,5.0,-33.75,0.17843866171002754,-1.2044609665426858
47,2025-06-11,short,1,2025-06-11 11:10:00-04:00,6051.0,6056.567708333333,6038.751041666666,2025-06-11 11:15:00-04:00,6056.817708333333,stop,50000.0,,,31.58854166666515,31.58854166666515,31.58854166666515,30255.0,0.6051,-5.81770833333303,-23.27083333333212,-29.08854166666515,2.5,-31.58854166666515,vceb_n8_ct15_tr2p2,2025-06-11 11:05:00-04:00,1,5.0,-29.08854166666515,11.0,5.567708333333333,7.0,2.5,-8.25,12.5,-41.25,0.3957131079967214,-1.3058532563891805
48,2025-06-12,short,1,2025-06-12 11:25:00-04:00,6033.0,6042.0,6013.2,2025-06-12 12:15:00-04:00,6042.25,stop,50000.0,,,48.75,48.75,48.75,30165.0,0.6033,-9.25,-37.0,-46.25,2.5,-48.75,vceb_n8_ct15_tr2p2,2025-06-12 11:20:00-04:00,10,50.0,-46.25,11.0,8.286458333333334,12.0,2.25,-12.5,11.25,-62.5,0.23076923076923078,-1.2820512820512822
49,2025-06-16,long,1,2025-06-16 13:30:00-04:00,6045.0,6038.4375,6059.4375,2025-06-16 13:55:00-04:00,6038.1875,stop,50000.0,,,36.5625,36.5625,36.5625,30225.0,0.6045,-6.8125,-27.25,-34.0625,2.5,-36.5625,vceb_n8_ct15_tr2p2,2025-06-16 13:25:00-04:00,5,25.0,-34.0625,13.0,6.041666666666667,8.75,3.0,-8.5,15.0,-42.5,0.41025641025641024,-1.1623931623931625
50,2025-06-23,long,1,2025-06-23 15:05:00-04:00,6068.25,6060.505208333333,6085.288541666667,2025-06-23 16:00:00-04:00,6076.5,session_close,50000.0,,,42.47395833333485,42.47395833333485,42.47395833333485,30341.25,0.606825,8.25,33.0,41.25,2.5,38.75,vceb_n8_ct15_tr2p2,2025-06-23 15:00:00-04:00,11,55.0,41.25,15.0,7.744791666666667,10.25,13.25,-7.0,66.25,-35.0,1.5597792765174183,-0.8240343347639191
51,2025-06-30,short,1,2025-06-30 12:20:00-04:00,6237.0,6242.666666666667,6224.533333333334,2025-06-30 12:40:00-04:00,6242.916666666667,stop,50000.0,,,32.08333333333485,32.08333333333485,32.08333333333485,31185.0,0.6237,-5.91666666666697,-23.66666666666788,-29.58333333333485,2.5,-32.08333333333485,vceb_n8_ct15_tr2p2,2025-06-30 12:15:00-04:00,4,20.0,-29.58333333333485,12.0,5.666666666666667,5.75,1.0,-5.75,5.0,-28.75,0.15584415584414849,-0.8961038961038538
52,2025-06-30,short,1,2025-06-30 14:00:00-04:00,6232.5,6237.375,6221.775,2025-06-30 14:10:00-04:00,6237.625,stop,50000.0,,,28.125,28.125,28.125,31162.5,0.62325,-5.125,-20.5,-25.625,2.5,-28.125,vceb_n8_ct15_tr2p2,2025-06-30 13:55:00-04:00,2,10.0,-25.625,14.0,4.3125,6.5,0.5,-5.75,2.5,-28.75,0.08888888888888889,-1.0222222222222221
