trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_box_width,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2025-01-03,short,1,2025-01-03 14:55:00-05:00,2653.5,2655.1499999999996,2649.8700000000003,2025-01-03 15:55:00-05:00,2651.6,time_stop,50000.0,,,19.999999999995453,19.999999999995453,19.999999999995453,26535.0,0.5307,1.900000000000091,19.00000000000091,19.00000000000091,2.5,16.50000000000091,vceb_n8_ct15_tr2p2,2025-01-03 14:50:00-05:00,12,60.0,19.00000000000091,14.0,1.489583333333324,2.199999999999818,3.0,-0.5,30.0,-5.0,1.500000000000341,-0.25000000000005684
2,2025-01-17,short,1,2025-01-17 14:55:00-05:00,2742.0,2743.95,2737.71,2025-01-17 15:05:00-05:00,2737.81,target,50000.0,,,22.99999999999727,22.99999999999727,22.99999999999727,27420.0,0.5484,4.190000000000055,41.900000000000546,41.900000000000546,2.5,39.400000000000546,vceb_n8_ct15_tr2p2,2025-01-17 14:50:00-05:00,2,10.0,41.900000000000546,14.0,1.8958333333333524,2.599999999999909,4.599999999999909,-0.40000000000009095,45.99999999999909,-4.0000000000009095,2.0000000000001976,-0.17391304347832104
3,2025-01-28,long,1,2025-01-28 13:35:00-05:00,2770.4,2768.4125,2774.7725,2025-01-28 14:35:00-05:00,2773.3,time_stop,50000.0,,,23.37500000000091,23.37500000000091,23.37500000000091,27704.0,0.55408,2.900000000000091,29.00000000000091,29.00000000000091,2.5,26.50000000000091,vceb_n8_ct15_tr2p2,2025-01-28 13:30:00-05:00,12,60.0,29.00000000000091,13.0,1.9874999999999925,2.200000000000273,3.599999999999909,-0.599999999999909,35.99999999999909,-5.9999999999990905,1.5401069518715589,-0.25668449197856075
4,2025-01-29,short,1,2025-01-29 13:05:00-05:00,2765.7000000000003,2767.910416666667,2760.837083333334,2025-01-29 13:10:00-05:00,2768.010416666667,stop,50000.0,,,25.60416666666697,25.60416666666697,25.60416666666697,27657.000000000004,0.5531400000000001,-2.310416666666697,-23.10416666666697,-23.10416666666697,2.5,-25.60416666666697,vceb_n8_ct15_tr2p2,2025-01-29 13:00:00-05:00,1,5.0,-23.10416666666697,13.0,2.210416666666655,2.400000000000091,0.1000000000003638,-2.4999999999995453,1.000000000003638,-24.999999999995453,0.039056143206000045,-0.9764035801462714
5,2025-02-25,short,1,2025-02-25 10:30:00-05:00,2904.5,2912.9750000000004,2885.8549999999996,2025-02-25 11:05:00-05:00,2903.2,session_close,50000.0,,,88.25000000000273,88.25000000000273,88.25000000000273,29045.0,0.5809,1.300000000000182,13.000000000001819,13.000000000001819,2.5,10.500000000001819,vceb_n8_ct15_tr2p2,2025-02-25 10:15:00-05:00,2,35.0,13.000000000001819,10.0,8.387500000000017,11.300000000000182,1.400000000000091,-0.8000000000001819,14.00000000000091,-8.000000000001819,0.1586402266289006,-0.0906515580736722
6,2025-03-03,short,1,2025-03-03 14:55:00-05:00,2892.7000000000003,2895.175,2887.255,2025-03-03 15:20:00-05:00,2895.275,stop,50000.0,,,28.24999999999818,28.24999999999818,28.24999999999818,28927.000000000004,0.57854,-2.574999999999818,-25.74999999999818,-25.74999999999818,2.5,-28.24999999999818,vceb_n8_ct15_tr2p2,2025-03-03 14:50:00-05:00,5,25.0,-25.74999999999818,14.0,2.310416666666678,3.300000000000182,5.100000000000364,-3.4999999999995453,51.00000000000364,-34.99999999999545,1.8053097345135194,-1.238938053097264
7,2025-03-06,long,1,2025-03-06 12:15:00-05:00,2928.2,2925.2,2934.7999999999997,2025-03-06 12:20:00-05:00,2925.1,stop,50000.0,,,33.49999999999909,33.49999999999909,33.49999999999909,29282.0,0.58564,-3.099999999999909,-30.99999999999909,-30.99999999999909,2.5,-33.49999999999909,vceb_n8_ct15_tr2p2,2025-03-06 12:10:00-05:00,1,5.0,-30.99999999999909,12.0,2.9999999999999716,3.400000000000091,0.6000000000003638,-3.799999999999727,6.000000000003638,-37.99999999999727,0.17910447761205375,-1.1343283582089045
8,2025-03-18,long,1,2025-03-18 14:35:00-04:00,3043.4,3041.2229166666666,3048.1895833333333,2025-03-18 15:35:00-04:00,3044.0,time_stop,50000.0,,,25.27083333333394,25.27083333333394,25.27083333333394,30434.0,0.60868,0.599999999999909,5.9999999999990905,5.9999999999990905,2.5,3.4999999999990905,vceb_n8_ct15_tr2p2,2025-03-18 14:30:00-04:00,12,60.0,5.9999999999990905,14.0,2.1770833333333335,2.400000000000091,1.599999999999909,-0.900000000000091,15.99999999999909,-9.00000000000091,0.6331409727946726,-0.3561417971970596
9,2025-03-20,short,1,2025-03-20 12:35:00-04:00,3042.6,3046.2,3034.6799999999994,2025-03-20 12:55:00-04:00,3046.2999999999997,stop,50000.0,,,39.49999999999818,39.49999999999818,39.49999999999818,30426.0,0.60852,-3.699999999999818,-36.99999999999818,-36.99999999999818,2.5,-39.49999999999818,vceb_n8_ct15_tr2p2,2025-03-20 12:30:00-04:00,4,20.0,-36.99999999999818,12.0,3.222916666666672,4.800000000000182,0.6999999999998181,-3.900000000000091,6.999999999998181,-39.00000000000091,0.17721518987337984,-0.9873417721519673
10,2025-03-26,long,1,2025-03-26 13:40:00-04:00,3024.5,3022.2395833333335,3029.4729166666666,2025-03-26 14:40:00-04:00,3024.1,time_stop,50000.0,,,26.10416666666424,26.10416666666424,26.10416666666424,30245.0,0.6049,-0.40000000000009095,-4.0000000000009095,-4.0000000000009095,2.5,-6.5000000000009095,vceb_n8_ct15_tr2p2,2025-03-26 13:35:00-04:00,12,60.0,-4.0000000000009095,13.0,2.260416666666695,2.800000000000182,2.400000000000091,-2.0,24.00000000000091,-20.0,0.9193934557064252,-0.7661612130886586
11,2025-03-31,long,1,2025-03-31 09:50:00-04:00,3114.6,3111.2666666666664,3121.9333333333334,2025-03-31 11:10:00-04:00,3121.8333333333335,target,50000.0,,,36.83333333333394,36.83333333333394,36.83333333333394,31146.0,0.62292,7.233333333333576,72.33333333333576,72.33333333333576,2.5,69.83333333333576,vceb_n8_ct15_tr2p2,2025-03-31 09:35:00-04:00,4,80.0,72.33333333333576,9.0,3.333333333333305,3.900000000000091,12.700000000000273,-0.09999999999990905,127.00000000000273,-0.9999999999990905,3.447963800904995,-0.027149321266943187
12,2025-05-02,long,1,2025-05-02 15:05:00-04:00,3238.7,3233.8999999999996,3249.2599999999998,2025-05-02 16:00:00-04:00,3241.4,session_close,50000.0,,,51.50000000000091,51.50000000000091,51.50000000000091,32387.0,0.64774,2.700000000000273,27.00000000000273,27.00000000000273,2.5,24.50000000000273,vceb_n8_ct15_tr2p2,2025-05-02 15:00:00-04:00,11,55.0,27.00000000000273,15.0,4.777083333333337,6.400000000000091,3.600000000000364,-3.5,36.00000000000364,-35.0,0.6990291262136505,-0.6796116504854249
13,2025-05-09,short,1,2025-05-09 15:10:00-04:00,3338.8,3341.754166666667,3332.3008333333332,2025-05-09 15:40:00-04:00,3332.400833333333,target,50000.0,,,33.04166666666788,33.04166666666788,33.04166666666788,33388.0,0.66776,6.399166666667043,63.991666666670426,63.991666666670426,2.5,61.491666666670426,vceb_n8_ct15_tr2p2,2025-05-09 15:05:00-04:00,6,30.0,63.991666666670426,15.0,2.954166666666699,3.599999999999909,6.700000000000273,-2.5,67.00000000000273,-25.0,2.027742749054233,-0.7566204287515486
14,2025-05-21,long,1,2025-05-21 15:05:00-04:00,3320.7,3317.527083333333,3327.6804166666666,2025-05-21 16:00:00-04:00,3320.7000000000003,session_close,50000.0,,,35.22916666666788,35.22916666666788,35.22916666666788,33207.0,0.66414,4.547473508864641e-13,4.547473508864641e-12,4.547473508864641e-12,2.5,-2.4999999999954525,vceb_n8_ct15_tr2p2,2025-05-21 15:00:00-04:00,11,55.0,4.547473508864641e-12,15.0,3.1729166666667084,4.099999999999909,6.400000000000091,-1.199999999999818,64.00000000000091,-11.999999999998181,1.8166765227675563,-0.34062684801886034
15,2025-05-22,short,1,2025-05-22 15:30:00-04:00,3289.1,3292.325,3282.0049999999997,2025-05-22 15:40:00-04:00,3292.4249999999997,stop,50000.0,,,35.74999999999818,35.74999999999818,35.74999999999818,32891.0,0.65782,-3.324999999999818,-33.24999999999818,-33.24999999999818,2.5,-35.74999999999818,vceb_n8_ct15_tr2p2,2025-05-22 15:25:00-04:00,2,10.0,-33.24999999999818,15.0,3.0687500000000036,4.300000000000182,0.5,-4.5,5.0,-45.0,0.13986013986014698,-1.2587412587413227
