entry_hour,trade_count,net_pnl_usd,expectancy_per_trade,win_rate
10.0,1,-93.75,-93.75,0.0
11.0,5,210.01041666666424,42.00208333333285,0.6
12.0,1,128.1750000000029,128.1750000000029,1.0
13.0,2,275.46250000000146,137.73125000000073,1.0
14.0,6,-6.195833333338669,-1.0326388888897782,0.5
15.0,1,-64.5,-64.5,0.0
