feature,bucket,bucket_lower,bucket_upper,n_trades,win_rate,avg_pnl,expectancy,profit_factor,stop_hit_rate,target_hit_rate,time_exit_rate,time_exit_win_rate,cumulative_pnl,time_exit_pnl,time_exit_edge_proxy
or_width_atr_ratio,"(-0.001, 3.711]",-0.001,3.711,282,0.3971631205673759,4.898936170212766,4.898936170212766,1.0442937527052374,0.5780141843971631,0.2553191489361702,0.16666666666666666,0.851063829787234,1381.5,5147.5,0.45390070921985815
or_width_atr_ratio,"(3.711, 4.783]",3.711,4.783,281,0.47686832740213525,30.291814946619215,30.291814946619215,1.3312126695071889,0.4697508896797153,0.25622775800711745,0.2704626334519573,0.8026315789473685,8512.0,7572.5,0.3257632515452332
or_width_atr_ratio,"(4.783, 6.609]",4.783,6.609,281,0.4626334519572954,3.382562277580071,3.382562277580071,1.035349684809491,0.45907473309608543,0.16370106761565836,0.3701067615658363,0.7884615384615384,950.5,9709.0,0.32582808650424305
or_width_atr_ratio,"(6.609, 48.921]",6.609,48.921,281,0.5088967971530249,15.0355871886121,15.0355871886121,1.2311142716481593,0.2918149466192171,0.09252669039145907,0.608540925266904,0.6783625730994152,4225.0,11040.0,0.16946577594639023
