feature,bucket,bucket_lower,bucket_upper,n_trades,win_rate,avg_pnl,expectancy,profit_factor,stop_hit_rate,target_hit_rate,time_exit_rate,time_exit_win_rate,cumulative_pnl,time_exit_pnl,time_exit_edge_proxy
price_vwap_distance_atr,"(0.00385, 1.919]",0.00385,1.919,282,0.4432624113475177,11.193262411347519,11.193262411347519,1.1121892271329814,0.5070921985815603,0.20921985815602837,0.2801418439716312,0.8227848101265823,3156.5,7776.5,0.37952239877906463
price_vwap_distance_atr,"(1.919, 3.663]",1.919,3.663,281,0.4234875444839858,8.295373665480428,8.295373665480428,1.0818713450292399,0.5124555160142349,0.21708185053380782,0.2669039145907473,0.76,2331.0,7861.5,0.3365124555160142
price_vwap_distance_atr,"(3.663, 5.841]",3.663,5.841,281,0.47330960854092524,14.667259786476869,14.667259786476869,1.1659085419853474,0.42704626334519574,0.19217081850533807,0.3736654804270463,0.7428571428571429,4121.5,8316.0,0.26954753431621764
price_vwap_distance_atr,"(5.841, 36.852]",5.841,36.852,281,0.505338078291815,19.430604982206404,19.430604982206404,1.2649263689075427,0.35231316725978645,0.1494661921708185,0.49466192170818507,0.7122302158273381,5460.0,9515.0,0.20689213753552316
