variant_name,category,description,uses_vvix_filter,vvix_variant_name,vvix_feature_name,vvix_kept_buckets,uses_3state_sizing,sizing_variant_name,sizing_feature_name,parameters_json,screening_score,validation_score,screening_status,verdict,overall_net_pnl,overall_sharpe,overall_sortino,overall_profit_factor,overall_expectancy,overall_max_drawdown,overall_n_trades,overall_n_days_traded,overall_pct_days_traded,overall_hit_rate,overall_avg_win,overall_avg_loss,overall_stop_hit_rate,overall_target_hit_rate,overall_exposure_time_pct,is_net_pnl,is_sharpe,is_sortino,is_profit_factor,is_expectancy,is_max_drawdown,is_n_trades,is_n_days_traded,is_pct_days_traded,is_hit_rate,is_avg_win,is_avg_loss,is_stop_hit_rate,is_target_hit_rate,is_exposure_time_pct,oos_net_pnl,oos_sharpe,oos_sortino,oos_profit_factor,oos_expectancy,oos_max_drawdown,oos_n_trades,oos_n_days_traded,oos_pct_days_traded,oos_hit_rate,oos_avg_win,oos_avg_loss,oos_stop_hit_rate,oos_target_hit_rate,oos_exposure_time_pct,is_trade_coverage_vs_baseline_nominal,is_day_coverage_vs_baseline_nominal,is_net_pnl_retention_vs_baseline_nominal,is_sharpe_delta_vs_baseline_nominal,is_sortino_delta_vs_baseline_nominal,is_profit_factor_delta_vs_baseline_nominal,is_expectancy_delta_vs_baseline_nominal,is_hit_rate_delta_vs_baseline_nominal,is_stop_hit_rate_delta_vs_baseline_nominal,is_avg_win_delta_vs_baseline_nominal,is_avg_loss_delta_vs_baseline_nominal,is_max_drawdown_improvement_vs_baseline_nominal,oos_trade_coverage_vs_baseline_nominal,oos_day_coverage_vs_baseline_nominal,oos_net_pnl_retention_vs_baseline_nominal,oos_sharpe_delta_vs_baseline_nominal,oos_sortino_delta_vs_baseline_nominal,oos_profit_factor_delta_vs_baseline_nominal,oos_expectancy_delta_vs_baseline_nominal,oos_hit_rate_delta_vs_baseline_nominal,oos_stop_hit_rate_delta_vs_baseline_nominal,oos_avg_win_delta_vs_baseline_nominal,oos_avg_loss_delta_vs_baseline_nominal,oos_max_drawdown_improvement_vs_baseline_nominal
sensitivity_vvix_pct_126_nominal,local_sensitivity,Variante voisine du survivor VVIX: `filter_drop_low__vvix_pct_126_t1` en nominal fixe.,True,filter_drop_low__vvix_pct_126_t1,vvix_pct_126_t1,"mid,high",False,,,"{""kept_buckets"": [""mid"", ""high""]}",0.5893992833490516,1.1728769155376295,selected_for_validation,robust_positive,14854.0,1.1096876628482237,1.0876724831902997,1.2260573133056354,19.6221928665786,-2799.5,757,757,0.6758928571428572,0.49801849405548215,213.69496021220158,-172.91842105263157,0.3870541611624835,0.15191545574636725,0.45820283882783885,5880.5,0.6665793763674454,0.642644952270995,1.1317744338999003,11.200952380952382,-2799.5,525,525,0.6670902160101652,0.4838095238095238,198.84251968503938,-164.66974169741698,0.3980952380952381,0.1295238095238095,0.4566643860163555,8973.5,1.99529055550471,1.9962294930712146,1.4256171887969264,38.678879310344826,-2492.0,232,232,0.6966966966966966,0.5301724137931034,244.3658536585366,-193.42660550458714,0.3620689655172414,0.2025862068965517,0.4618387618387618,0.6670902160101652,0.6670902160101652,0.9898998400808012,0.10983009731881666,-0.009087420951675473,0.04337676716379124,3.6526677557935505,0.009857808434682647,-0.009276940763598973,2.7500263874522375,-2.3460701998324396,0.019954489760196044,0.6966966966966966,0.6966966966966966,0.9169263781740152,0.04289625365611238,-0.23616839558837466,0.08717719778833266,9.289990421455936,-0.010368126747437145,-0.01972662317489904,29.349186991869914,-4.429873478443341,0.3467033687246035
baseline_vvix_3state,core,ORB baseline + ATR structurel + survivor VVIX principal + sizing 3-state.,True,filter_drop_low__vvix_pct_63_t1,vvix_pct_63_t1,"mid,high",True,sizing_3state_realized_vol_ratio_15_60,realized_vol_ratio_15_60,"{""bucket_multipliers"": {""high"": 0.75, ""low"": 0.5, ""mid"": 1.0}, ""kept_buckets"": [""mid"", ""high""]}",0.4477931694254206,1.1267157482119898,selected_for_validation,robust_positive,35713.5,1.175303678640641,1.1811219761027487,1.2575514457453367,48.52377717391305,-9232.5,736,736,0.6571428571428571,0.5027173913043478,471.29459459459457,-378.8674863387978,0.3804347826086957,0.15353260869565216,0.45193223443223446,14997.0,0.709944157607112,0.6926252759277307,1.1479446379070524,29.120388349514563,-9232.5,515,515,0.6543837357052097,0.4912621359223301,459.94466403162056,-386.90458015267177,0.3883495145631068,0.12815533980582525,0.45337373342455933,20716.5,2.245136741850864,2.4251061395730047,1.555454265145523,93.73981900452489,-4262.5,221,221,0.6636636636636637,0.5294117647058824,495.8376068376068,-358.6201923076923,0.36199095022624433,0.21266968325791855,0.4485254485254485,0.6543837357052097,0.6543837357052097,2.52453497180372,0.15319487855848335,0.040892902705060186,0.05954697117094332,21.57210372435573,0.017310420547488936,0.0004687827685323498,263.8521707340334,-224.58090865508723,-2.232102223000175,0.6636636636636637,0.6636636636636637,2.1168446329126858,0.29274244000226624,0.19270825091341548,0.2170142741369292,64.350930115636,-0.011128775834658211,-0.019648607883901992,280.82094017094016,-169.62346028154852,-0.11744658539782409
baseline_vvix_nominal,core,ORB baseline + ATR structurel + survivor VVIX principal + nominal fixe.,True,filter_drop_low__vvix_pct_63_t1,vvix_pct_63_t1,"mid,high",False,,,"{""kept_buckets"": [""mid"", ""high""]}",0.12496399988572413,2.115661883469816,watchlist,robust_positive,15506.0,1.1771311181185846,1.1481406238268634,1.2438146153543772,20.56498673740053,-3581.0,754,754,0.6732142857142858,0.5053050397877984,207.62073490813648,-170.50268096514745,0.3753315649867374,0.14986737400530503,0.4616254578754579,5854.0,0.6780139904252002,0.6443530245822859,1.135449686480483,11.193116634799235,-3581.0,523,523,0.6645489199491741,0.491395793499044,190.9455252918288,-162.47744360902254,0.384321223709369,0.12619502868068833,0.45853126119962206,9652.0,2.1633918482608796,2.1874131933765315,1.473636430551807,41.78354978354978,-2129.0,231,231,0.6936936936936937,0.5367965367965368,242.18145161290323,-190.4532710280374,0.354978354978355,0.20346320346320346,0.4689381689381689,0.6645489199491741,0.6645489199491741,0.9854389361164885,0.12126471137657147,-0.0073793486403845865,0.04705201974437401,3.644832009640404,0.017444078124202844,0.004497073622270142,-5.146968005758339,-0.15377211143800196,-0.2536320672151234,0.6936936936936937,0.6936936936936937,0.9862565779389976,0.21099754641228197,-0.04498469528305771,0.13519643954321325,12.394660894660891,-0.0037440037440037433,-0.012636012636012661,27.16478494623655,-1.4565390018935886,0.441866561803644
sensitivity_vvix_pct_126_3state,local_sensitivity,Variante voisine du survivor VVIX: `filter_drop_low__vvix_pct_126_t1` combinee au 3-state.,True,filter_drop_low__vvix_pct_126_t1,vvix_pct_126_t1,"mid,high",True,sizing_3state_realized_vol_ratio_15_60,realized_vol_ratio_15_60,"{""bucket_multipliers"": {""high"": 0.75, ""low"": 0.5, ""mid"": 1.0}, ""kept_buckets"": [""mid"", ""high""]}",0.061080821725269574,0.837695350241565,watchlist,robust_positive,33150.0,1.079507687956986,1.0845237505841034,1.2306632525258148,44.85791610284168,-8470.5,739,739,0.6598214285714286,0.4952638700947226,483.24043715846994,-385.29758713136727,0.39242219215155616,0.15561569688768606,0.44850961538461537,12140.5,0.5698290985145974,0.5525244091855405,1.114887435768834,23.482591876208897,-8470.5,517,517,0.6569250317662008,0.4835589941972921,471.254,-395.7790262172285,0.402321083172147,0.13152804642166344,0.45150685824129283,21009.5,2.2446401960229716,2.4605871461161515,1.55225665694083,94.63738738738739,-4617.5,222,222,0.6666666666666666,0.5225225225225225,509.07327586206895,-358.89622641509436,0.36936936936936937,0.21171171171171171,0.4414260414260414,0.6569250317662008,0.6569250317662008,2.0436831916505342,0.0130798194659687,-0.09920796403713006,0.02648976903272504,15.934307251050065,0.009607278822450938,-0.013502785840507847,275.1615067024129,-233.45535471964394,-1.965342201995449,0.6666666666666666,0.6666666666666666,2.1467838348745722,0.29224589417437397,0.22818925745656227,0.21381666593223625,65.2484984984985,-0.018018018018018056,-0.02702702702702703,294.0566091954023,-169.89949438895056,-0.210512518023332
baseline_nominal,core,ORB baseline + ATR structurel + nominal fixe sur l'univers commun VVIX/3-state.,False,,,,False,,,{},0.0,0.0,baseline_reference,baseline_reference,15727.0,1.000636964848738,1.1672913535093428,1.1636209470601393,14.041964285714286,-3814.5,1120,1120,1.0,0.49375,202.25226039783,-169.52116402116403,0.375,0.13482142857142856,0.6861744505494506,5940.5,0.5567492790486287,0.6517323732226705,1.088397666736109,7.548284625158831,-2856.5,787,787,1.0,0.47395171537484115,196.09249329758714,-162.32367149758454,0.38881829733163914,0.1181702668360864,0.6836347049815918,9786.5,1.9523943018485976,2.232397888659589,1.3384399910085938,29.38888888888889,-3814.5,333,333,1.0,0.5405405405405406,215.01666666666668,-188.9967320261438,0.34234234234234234,0.17417417417417416,0.6921767921767922,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_3state,core,ORB baseline + ATR structurel + overlay sizing 3-state fige.,False,,,,True,sizing_3state_realized_vol_ratio_15_60,realized_vol_ratio_15_60,"{""bucket_multipliers"": {""high"": 0.75, ""low"": 0.5, ""mid"": 1.0}}",-0.39260986390276364,1.1825902749283508,screen_fail,robust_positive,40002.0,1.1065054788519197,1.3336211188020666,1.1914360575715157,36.53150684931507,-8354.0,1095,1095,0.9776785714285714,0.491324200913242,462.75,-375.14811490125675,0.3789954337899543,0.136986301369863,0.6713392857142857,11803.5,0.46590533935573736,0.5510914384823162,1.0756697673524076,15.25,-8354.0,774,774,0.9834815756035579,0.4728682170542636,458.44398907103823,-382.32107843137254,0.39276485788113696,0.11886304909560723,0.6747271364806308,28198.5,2.62380613662637,3.3136148090377957,1.5323434741979025,87.84579439252336,-5950.5,321,321,0.963963963963964,0.5358255451713395,471.91279069767444,-355.50671140939596,0.34579439252336447,0.1806853582554517,0.6633325633325633,0.9834815756035579,0.9834815756035579,1.9869539601043684,-0.09084393969289134,-0.1006409347403543,-0.012727899383701446,7.701715374841169,-0.0010834983205775806,-0.003946560549497824,262.3514957734511,-219.997406933788,-1.92455802555575,0.963963963963964,0.963963963963964,2.881367189495734,0.6714118347777722,1.0812169203782065,0.19390348318930872,58.456905503634474,-0.004714995369201058,-0.003452050181022126,256.89612403100773,-166.50997938325216,-0.559968541093197
