scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,hit_rate,avg_win,avg_loss,n_days_traded,pct_days_traded,avg_trades_per_day,mean_daily_pnl,median_daily_pnl,worst_day,pct_days_gt_plus_1r,pct_days_lt_minus_1r,longest_losing_streak_daily,longest_losing_streak_trade,cut_day_freq,hard_loss_cap_freq,profit_lock_freq,giveback_freq,daily_loss_limit_breach_freq,expected_profit_per_trading_day
overall,13788.83999999999,0.8972159798593994,0.6608029312232011,1.1703104728384437,12.15947089947089,-3606.4999999999673,1134,0.5776014109347443,144.65923664122136,-169.0249686847599,1134,0.6491127647395535,0.6491127647395535,7.892867773325695,0.0,-489.74,0.006296508299942759,0.19519175729822552,7,11,0.296508299942759,0.0,0.296508299942759,0.0,0.0,12.15947089947089
is,6181.699999999993,0.5919960728317097,0.4353350096165738,1.1092867482591413,7.775723270440244,-3606.4999999999673,795,0.5647798742138365,139.74552338530066,-163.4798843930636,795,0.6505728314238952,0.6505728314238952,5.05867430441898,0.0,-489.74,0.0032733224222585926,0.20458265139116202,7,11,0.29296235679214405,0.0,0.29296235679214405,0.0,0.0,7.775723270440244
oos,7607.139999999998,1.5506930343595071,1.136530914012836,1.3117818329663768,22.439941002949844,-2194.1599999999926,339,0.6076696165191741,155.36922330097082,-183.45052631578946,339,0.6457142857142857,0.6457142857142857,14.48979047619047,0.0,-442.74,0.013333333333333334,0.17333333333333334,4,4,0.3047619047619048,0.0,0.3047619047619048,0.0,0.0,22.439941002949844
