config_name,symbol,year,annual_trade_count,annual_max_dd,annual_invalidation_count,net_pnl,gross_pnl,number_of_trades,win_rate,avg_trade,profit_factor,Sharpe,Sortino,max_drawdown,max_daily_drawdown,average_daily_pnl,median_daily_pnl,worst_day,best_day,trade_frequency,exposure_days,prop_pass,daily_loss_limit_breaches,first_breakout_downside_count,first_breakout_upside_count,invalidated_days_count,invalidated_days_pct,trades_after_downside_first_breakout_count,pnl_after_downside_first_breakout,sharpe_after_downside_first_breakout,reclaim_trade_count,reclaim_trade_pnl,reclaim_trade_sharpe
allow_reclaim_after_opposite_breakout_conservative__buffer_0__require_vwap_true,MNQ,2026,4,-453.0,0,-104.5,-94.5,4,0.25,-26.125,0.8239258635214828,-0.43590058230618556,-0.9421704685578169,-453.0,-453.0,-2.6125,0.0,-247.5,489.0,0.1,4,False,0,15,18,0,0.0,1,-140.5,-4.242640687119286,1,-140.5,0.0
allow_reclaim_after_opposite_breakout_strict__buffer_0__reclaim_1,MNQ,2026,4,-453.0,0,-104.5,-94.5,4,0.25,-26.125,0.8239258635214828,-0.43590058230618556,-0.9421704685578169,-453.0,-453.0,-2.6125,0.0,-247.5,489.0,0.1,4,False,0,15,18,0,0.0,1,-140.5,-4.242640687119286,1,-140.5,0.0
baseline_no_opposite_invalidation,MNQ,2026,4,-453.0,0,-104.5,-94.5,4,0.25,-26.125,0.8239258635214828,-0.43590058230618556,-0.9421704685578169,-453.0,-453.0,-2.6125,0.0,-247.5,489.0,0.1,4,False,0,0,26,0,0.0,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_0,MNQ,2026,3,-453.0,21,36.0,43.5,3,0.3333333333333333,12.0,1.0794701986754967,0.15438136584521678,0.6803360514166088,-453.0,-453.0,0.9,0.0,-247.5,489.0,0.075,3,False,0,14,19,21,0.525,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_0,MNQ,2026,3,-453.0,20,36.0,43.5,3,0.3333333333333333,12.0,1.0794701986754967,0.15438136584521678,0.6803360514166088,-453.0,-453.0,0.9,0.0,-247.5,489.0,0.075,3,False,0,11,22,20,0.5,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_n_closes_1m__buffer_0__confirm_2,MNQ,2026,3,-453.0,20,36.0,43.5,3,0.3333333333333333,12.0,1.0794701986754967,0.15438136584521678,0.6803360514166088,-453.0,-453.0,0.9,0.0,-247.5,489.0,0.075,3,False,0,13,20,20,0.5,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_touch__buffer_0,MNQ,2026,3,-453.0,23,36.0,43.5,3,0.3333333333333333,12.0,1.0794701986754967,0.15438136584521678,0.6803360514166088,-453.0,-453.0,0.9,0.0,-247.5,489.0,0.075,3,False,0,15,18,23,0.575,0,0.0,0.0,0,0.0,0.0
