session_date,daily_pnl_usd,daily_trade_count,equity,peak_equity,drawdown_usd,drawdown_pct
2019-05-07,230.0,1.0,50230.0,50230.0,0.0,0.0
2019-05-09,-544.0,1.0,49686.0,50230.0,-544.0,-0.010830181166633486
2019-05-13,207.0,1.0,49893.0,50230.0,-337.0,-0.006709137965359347
2019-05-20,-222.0,1.0,49671.0,50230.0,-559.0,-0.011128807485566395
2019-06-03,358.5,1.0,50029.5,50230.0,-200.5,-0.003991638463069879
2019-06-18,-180.0,1.0,49849.5,50230.0,-380.5,-0.007575154290264782
2019-08-02,170.0,1.0,50019.5,50230.0,-210.5,-0.004190722675691818
2019-08-06,-561.0,1.0,49458.5,50230.0,-771.5,-0.0153593470037826
2019-08-07,594.0,1.0,50052.5,50230.0,-177.5,-0.0035337447740394186
2019-08-13,-73.5,1.0,49979.0,50230.0,-251.0,-0.004997013736810671
2019-08-14,1005.0,1.0,50984.0,50984.0,0.0,0.0
2019-08-23,-500.0,1.0,50484.0,50984.0,-500.0,-0.009806998273968304
2019-09-03,-10.0,1.0,50474.0,50984.0,-510.0,-0.01000313823944767
2019-10-03,-460.5,1.0,50013.5,50984.0,-970.5,-0.01903538364977248
2019-10-04,552.0,1.0,50565.5,50984.0,-418.5,-0.008208457555311471
2019-12-12,-57.0,1.0,50508.5,50984.0,-475.5,-0.009326455358543857
2019-12-13,-37.5,1.0,50471.0,50984.0,-513.0,-0.01006198022909148
2020-01-31,774.0,1.0,51245.0,51245.0,0.0,0.0
2020-02-05,-94.0,1.0,51151.0,51245.0,-94.0,-0.001834325300029271
2020-02-21,73.0,1.0,51224.0,51245.0,-21.0,-0.00040979607766611375
2020-02-25,810.0,1.0,52034.0,52034.0,0.0,0.0
2020-02-26,-554.0,1.0,51480.0,52034.0,-554.0,-0.010646884729215513
2020-02-27,-496.0,1.0,50984.0,52034.0,-1050.0,-0.020179113656455396
2020-03-04,530.0,1.0,51514.0,52034.0,-520.0,-0.009993465810816005
2020-03-05,-505.5,1.0,51008.5,52034.0,-1025.5,-0.0197082676711381
2020-03-06,-469.0,1.0,50539.5,52034.0,-1494.5,-0.028721605104354845
2020-03-10,-461.0,1.0,50078.5,52034.0,-1955.5,-0.03758119690971288
2020-03-11,778.0,1.0,50856.5,52034.0,-1177.5,-0.02262943460045355
2020-03-24,-467.0,1.0,50389.5,52034.0,-1644.5,-0.031604335626705615
2020-03-27,-510.0,1.0,49879.5,52034.0,-2154.5,-0.041405619402698234
2020-03-30,1050.0,1.0,50929.5,52034.0,-1104.5,-0.02122650574624284
2020-03-31,-489.0,1.0,50440.5,52034.0,-1593.5,-0.030624207249106354
2020-04-01,-460.5,1.0,49980.0,52034.0,-2054.0,-0.03947418995272322
2020-04-02,352.0,1.0,50332.0,52034.0,-1702.0,-0.032709382326940074
2020-04-03,188.0,1.0,50520.0,52034.0,-1514.0,-0.029096360072260446
2020-04-06,874.0,1.0,51394.0,52034.0,-640.0,-0.012299650228696621
2020-04-07,223.0,1.0,51617.0,52034.0,-417.0,-0.008013990852135142
2020-04-08,-416.0,1.0,51201.0,52034.0,-833.0,-0.016008763500787948
2020-04-09,-36.0,1.0,51165.0,52034.0,-869.0,-0.01670061882615213
2020-04-13,-513.0,1.0,50652.0,52034.0,-1382.0,-0.026559557212591768
2020-04-14,141.5,1.0,50793.5,52034.0,-1240.5,-0.023840181419840872
2020-04-16,-650.0,1.0,50143.5,52034.0,-1890.5,-0.03633201368336088
2020-04-17,-301.5,1.0,49842.0,52034.0,-2192.0,-0.04212630203328593
2020-04-20,-635.0,1.0,49207.0,52034.0,-2827.0,-0.05432986124457086
2020-04-21,349.0,1.0,49556.0,52034.0,-2478.0,-0.04762270822923473
2020-04-22,412.5,1.0,49968.5,52034.0,-2065.5,-0.039695199292770114
2020-04-23,-698.0,1.0,49270.5,52034.0,-2763.5,-0.053109505323442364
2020-04-27,-721.0,1.0,48549.5,52034.0,-3484.5,-0.0669658300342084
2020-04-28,1162.0,1.0,49711.5,52034.0,-2322.5,-0.0446342775877311
2020-04-29,1436.0,1.0,51147.5,52034.0,-886.5,-0.017036937387093054
2020-04-30,-238.0,1.0,50909.5,52034.0,-1124.5,-0.02161086981588961
2020-05-01,-677.5,1.0,50232.0,52034.0,-1802.0,-0.034631202675173924
2020-05-04,688.0,1.0,50920.0,52034.0,-1114.0,-0.021409078679325056
2020-05-06,-665.0,1.0,50255.0,52034.0,-1779.0,-0.03418918399508014
2020-05-07,-665.0,1.0,49590.0,52034.0,-2444.0,-0.04696928931083522
2020-05-13,-645.0,1.0,48945.0,52034.0,-3089.0,-0.05936503055694354
2020-05-14,-504.0,1.0,48441.0,52034.0,-3593.0,-0.06905100511204212
2020-05-15,609.0,1.0,49050.0,52034.0,-2984.0,-0.057347119191298
2020-05-18,262.5,1.0,49312.5,52034.0,-2721.5,-0.052302340777184146
2020-05-19,-730.0,1.0,48582.5,52034.0,-3451.5,-0.06633162931929124
2020-05-21,1410.0,1.0,49992.5,52034.0,-2041.5,-0.03923396240919399
2020-05-27,-234.0,1.0,49758.5,52034.0,-2275.5,-0.04373102202406119
2020-05-28,-337.0,1.0,49421.5,52034.0,-2612.5,-0.050207556597609254
2020-05-29,-296.0,1.0,49125.5,52034.0,-2908.5,-0.05589614482838144
2020-06-01,41.0,1.0,49166.5,52034.0,-2867.5,-0.05510819848560557
2020-06-03,-321.0,1.0,48845.5,52034.0,-3188.5,-0.061277241803436217
2020-06-08,-256.0,1.0,48589.5,52034.0,-3444.5,-0.06619710189491486
2020-06-09,295.5,1.0,48885.0,52034.0,-3149.0,-0.06051812276588384
2020-06-10,-292.5,1.0,48592.5,52034.0,-3441.5,-0.06613944728446784
2020-06-12,447.0,1.0,49039.5,52034.0,-2994.5,-0.05754891032786255
2020-06-15,950.0,1.0,49989.5,52034.0,-2044.5,-0.039291617019641005
2020-06-16,-165.0,1.0,49824.5,52034.0,-2209.5,-0.042462620594226855
2020-06-17,-508.0,1.0,49316.5,52034.0,-2717.5,-0.05222546796325479
2020-06-18,-502.5,1.0,48814.0,52034.0,-3220.0,-0.06188261521312988
2020-06-22,950.0,1.0,49764.0,52034.0,-2270.0,-0.04362532190490833
2020-06-24,303.0,1.0,50067.0,52034.0,-1967.0,-0.03780220624975977
2020-06-26,712.5,1.0,50779.5,52034.0,-1254.5,-0.024109236268593612
2020-06-29,636.0,1.0,51415.5,52034.0,-618.5,-0.011886458853826344
2020-06-30,520.5,1.0,51936.0,52034.0,-98.0,-0.0018833839412691702
2020-07-01,612.5,1.0,52548.5,52548.5,0.0,0.0
2020-07-02,24.0,1.0,52572.5,52572.5,0.0,0.0
2020-07-06,492.0,1.0,53064.5,53064.5,0.0,0.0
2020-07-07,-326.0,1.0,52738.5,53064.5,-326.0,-0.006143466912907876
2020-07-08,-720.0,1.0,52018.5,53064.5,-1046.0,-0.019711860094790302
2020-07-09,711.0,1.0,52729.5,53064.5,-335.0,-0.006313071827681407
2020-07-10,-218.0,1.0,52511.5,53064.5,-553.0,-0.01042127976330692
2020-07-13,-287.0,1.0,52224.5,53064.5,-840.0,-0.015829792045529496
2020-07-15,-55.0,1.0,52169.5,53064.5,-895.0,-0.016866266524701072
2020-07-16,-276.0,1.0,51893.5,53064.5,-1171.0,-0.022067483911089335
2020-07-17,-565.5,1.0,51328.0,53064.5,-1736.5,-0.032724326056026154
2020-07-20,1460.0,1.0,52788.0,53064.5,-276.5,-0.00521063988165346
2020-07-21,130.0,1.0,52918.0,53064.5,-146.5,-0.0027607911127024657
2020-07-22,-218.0,1.0,52700.0,53064.5,-364.5,-0.0068689990483279785
2020-07-23,582.0,1.0,53282.0,53282.0,0.0,0.0
2020-07-24,137.0,1.0,53419.0,53419.0,0.0,0.0
2020-07-27,-718.5,1.0,52700.5,53419.0,-718.5,-0.01345027050300455
2020-07-29,336.0,1.0,53036.5,53419.0,-382.5,-0.007160373649824968
2020-07-30,-196.0,1.0,52840.5,53419.0,-578.5,-0.010829480147513056
2020-07-31,-257.0,1.0,52583.5,53419.0,-835.5,-0.01564050244295101
2020-08-03,-125.0,1.0,52458.5,53419.0,-960.5,-0.0179804938317827
2020-08-04,-256.0,1.0,52202.5,53419.0,-1216.5,-0.022772796196109998
2020-08-05,-78.0,1.0,52124.5,53419.0,-1294.5,-0.024232950822740972
2020-08-10,-120.0,1.0,52004.5,53419.0,-1414.5,-0.026479342556019393
2020-08-11,-565.5,1.0,51439.0,53419.0,-1980.0,-0.037065463599093955
2020-08-12,363.0,1.0,51802.0,53419.0,-1617.0,-0.03027012860592673
2020-08-13,-700.0,1.0,51102.0,53419.0,-2317.0,-0.04337408038338419
2020-08-14,-217.5,1.0,50884.5,53419.0,-2534.5,-0.04744566539995133
2020-08-18,-252.0,1.0,50632.5,53419.0,-2786.5,-0.05216308803983601
2020-08-21,507.0,1.0,51139.5,53419.0,-2279.5,-0.042672082966734685
2020-08-24,-51.0,1.0,51088.5,53419.0,-2330.5,-0.04362679945337801
2020-08-25,702.0,1.0,51790.5,53419.0,-1628.5,-0.030485407813699246
2020-08-27,-226.5,1.0,51564.0,53419.0,-1855.0,-0.034725472210262266
2020-08-28,-645.0,1.0,50919.0,53419.0,-2500.0,-0.04679982777663378
